Depth,TVD,DX,DY,RT,RXO,SH,POR,SW,PERM,ACN,DENN,CNLN,GRN
4728,4708.174,150.757,22.113,530.664,484.868,-9999,-9999,-9999,-9999,51.735,2.612,5.859,39.61
4728.125,4708.285,150.78,22.166,523.491,481.087,-9999,-9999,-9999,-9999,51.735,2.619,6.008,39.643
4728.25,4708.396,150.803,22.219,491.55,461.074,-9999,-9999,-9999,-9999,51.987,2.641,6.784,39.097
4728.375,4708.507,150.826,22.272,413.377,403.257,-9999,-9999,-9999,-9999,52.233,2.661,7.318,41.779
4728.5,4708.618,150.848,22.325,361.3,361.059,-9999,-9999,-9999,-9999,52.189,2.668,7.15,45.825
4728.625,4708.729,150.871,22.378,264.05,275.334,-9999,-9999,-9999,-9999,52.486,2.668,6.193,57.962
4728.75,4708.839,150.894,22.431,207.862,220.038,-9999,-9999,-9999,-9999,52.486,2.652,5.271,68.599
4728.875,4708.95,150.917,22.484,196.036,206.997,-9999,-9999,-9999,-9999,52.943,2.639,4.961,71.385
4729,4709.061,150.94,22.537,194.642,202.422,-9999,-9999,-9999,-9999,53.409,2.614,4.635,72.976
4729.125,4709.172,150.963,22.59,201.707,207.923,-9999,-9999,-9999,-9999,53.88,2.606,4.592,73.28
4729.25,4709.283,150.986,22.643,224.756,228.771,-9999,-9999,-9999,-9999,53.602,2.61,4.601,74.468
4729.375,4709.394,151.008,22.696,251.148,254.245,-9999,-9999,-9999,-9999,53.096,2.639,4.566,73.267
4729.5,4709.504,151.031,22.749,264.373,266.706,-9999,-9999,-9999,-9999,53.096,2.66,4.548,70.505
4729.625,4709.615,151.054,22.802,299.6,296.014,-9999,-9999,-9999,-9999,52.49,2.7,4.596,61.608
4729.75,4709.726,151.077,22.856,364.565,344.505,-9999,-9999,-9999,-9999,51.712,2.726,4.663,51.967
4729.875,4709.837,151.1,22.909,409.679,378.108,-9999,-9999,-9999,-9999,50.997,2.733,4.637,48.051
4730,4709.948,151.123,22.962,504.829,452.06,-9999,-9999,-9999,-9999,50.37,2.735,4.438,42.792
4730.125,4710.059,151.146,23.015,564.464,504.969,-9999,-9999,-9999,-9999,50.37,2.725,4.175,40.672
4730.25,4710.169,151.168,23.068,569.015,512.974,-9999,-9999,-9999,-9999,50.429,2.716,4.085,40.693
4730.375,4710.28,151.191,23.121,527.541,485.644,-9999,-9999,-9999,-9999,50.612,2.696,4.037,43.1
4730.5,4710.391,151.214,23.174,450.268,421.383,-9999,-9999,-9999,-9999,51.575,2.681,4.038,48.217
4730.625,4710.502,151.237,23.227,412.333,387.717,-9999,-9999,-9999,-9999,52.522,2.678,3.992,51.208
4730.75,4710.613,151.26,23.28,351.308,332.676,-9999,-9999,-9999,-9999,53.864,2.678,3.825,56.613
4730.875,4710.724,151.283,23.333,327.892,312.184,-9999,-9999,-9999,-9999,53.864,2.676,3.765,58.411
4731,4710.834,151.306,23.387,291.014,281.61,-9999,-9999,-9999,-9999,54.688,2.66,3.76,59.87
4731.125,4710.945,151.328,23.44,268.569,263.693,-9999,-9999,-9999,-9999,54.956,2.629,3.786,59.302
4731.25,4711.056,151.351,23.493,264.059,259.979,-9999,-9999,-9999,-9999,54.855,2.611,3.779,58.533
4731.375,4711.167,151.374,23.546,272.088,258.483,-9999,-9999,-9999,-9999,54.584,2.579,3.783,55.593
4731.5,4711.277,151.397,23.599,307.75,291.887,-9999,-9999,-9999,-9999,54.507,2.553,3.83,50.2
4731.625,4711.388,151.42,23.652,331.261,314.698,-9999,-9999,-9999,-9999,54.507,2.541,3.818,47.261
4731.75,4711.499,151.443,23.705,368.307,349.891,-9999,-9999,-9999,-9999,54.569,2.517,3.647,44.105
4731.875,4711.61,151.466,23.759,363.62,345.439,-9999,-9999,-9999,-9999,54.686,2.495,3.43,47.634
4732,4711.721,151.488,23.812,345.485,328.211,-9999,-9999,-9999,-9999,54.869,2.488,3.372,51.442
4732.125,4711.832,151.511,23.865,299.058,284.105,-9999,-9999,-9999,-9999,54.718,2.485,3.337,59.22
4732.25,4711.942,151.534,23.918,280.342,266.325,-9999,-9999,-9999,-9999,54.718,2.488,3.321,61.96
4732.375,4712.053,151.557,23.971,262.354,249.237,-9999,-9999,-9999,-9999,54.832,2.499,3.253,64.661
4732.5,4712.164,151.58,24.024,261.932,248.835,-9999,-9999,-9999,-9999,54.743,2.508,3.226,66.249
4732.625,4712.275,151.603,24.078,262.822,249.681,-9999,-9999,-9999,-9999,54.612,2.51,-9999.77,67.178
4732.75,4712.386,151.625,24.131,257.949,245.051,-9999,-9999,-9999,-9999,54.436,2.513,-9999.77,68.946
4732.875,4712.496,151.648,24.184,233.471,221.798,-9999,-9999,-9999,-9999,-9998.583,2.514,-9999.77,70.035
4733,4712.607,151.671,24.237,212.433,201.812,-9999,-9999,-9999,-9999,-9998.583,2.514,-9999.77,70.06
4733.125,4712.718,151.694,24.29,164.377,156.158,-9999,-9999,-9999,-9999,-9998.583,2.514,-9999.77,69.544
4733.25,4712.829,151.717,24.344,132.286,125.672,-9999,-9999,-9999,-9999,-9998.583,2.515,-9999.77,69.008
4733.375,4712.939,151.74,24.397,126.269,119.956,-9999,-9999,-9999,-9999,-9998.583,2.517,-9999.77,68.309
4733.5,4713.05,151.763,24.45,133.493,126.818,-9999,-9999,-9999,-9999,-9998.583,2.525,-9999.77,65.072
4733.625,4713.161,151.785,24.503,170.31,161.794,-9999,-9999,-9999,-9999,-9998.583,2.537,-9999.77,59.4
4733.75,4713.271,151.808,24.557,196.652,186.82,-9999,-9999,-9999,-9999,-9998.583,2.542,-9999.77,56.454
4733.875,4713.382,151.831,24.61,240.033,228.031,-9999,-9999,-9999,-9999,-9998.583,2.551,-9999.77,52.538
4734,4713.493,151.854,24.663,247.791,235.402,-9999,-9999,-9999,-9999,-9998.583,2.556,-9999.77,52.393
4734.125,4713.604,151.877,24.716,234.736,223,-9999,-9999,-9999,-9999,-9998.583,2.569,-9999.77,57.01
4734.25,4713.715,151.9,24.77,208.213,197.802,-9999,-9999,-9999,-9999,-9998.583,2.578,-9999.77,67.07
4734.375,4713.826,151.922,24.823,197.537,187.66,-9999,-9999,-9999,-9999,-9998.583,2.58,-9999.77,72.57
4734.5,4713.936,151.945,24.876,185.723,176.437,-9999,-9999,-9999,-9999,-9998.583,2.575,-9999.77,81.159
4734.625,4714.047,151.968,24.929,186.394,177.074,-9999,-9999,-9999,-9999,-9998.583,2.562,-9999.77,86.259
4734.75,4714.158,151.991,24.983,189.936,180.44,-9999,-9999,-9999,-9999,-9998.583,2.556,-9999.77,88.736
4734.875,4714.269,152.014,25.036,200.996,190.946,-9999,-9999,-9999,-9999,-9998.583,2.547,-9999.77,93.889
4735,4714.379,152.037,25.089,218.82,207.879,-9999,-9999,-9999,-9999,-9998.583,2.548,-9999.77,95.479
4735.125,4714.49,152.059,25.142,229.393,217.923,-9999,-9999,-9999,-9999,-9998.583,2.553,-9999.77,94.235
4735.25,4714.601,152.082,25.196,241.814,229.723,-9999,-9999,-9999,-9999,-9998.583,2.576,-9999.77,90.203
4735.375,4714.711,152.105,25.249,238.432,226.51,-9999,-9999,-9999,-9999,-9998.583,2.592,-9999.77,88.805
4735.5,4714.822,152.128,25.302,212.108,201.503,-9999,-9999,-9999,-9999,-9998.583,2.632,-9999.77,89.32
4735.625,4714.933,152.151,25.356,178.264,169.35,-9999,-9999,-9999,-9999,-9998.583,2.669,-9999.77,95.241
4735.75,4715.043,152.173,25.409,165.965,157.667,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,99.287
4735.875,4715.154,152.196,25.462,157.635,149.753,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,104.515
4736,4715.265,152.219,25.516,171.905,163.309,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,104.305
4736.125,4715.376,152.242,25.569,185.544,176.266,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,103.527
4736.25,4715.487,152.265,25.622,215.435,204.663,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,102.271
4736.375,4715.597,152.288,25.676,236.364,224.545,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,100.233
4736.5,4715.708,152.31,25.729,242.54,230.413,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,98.935
4736.625,4715.819,152.333,25.782,250.55,238.023,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,97.796
4736.75,4715.93,152.356,25.836,256.43,243.609,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,98.759
4736.875,4716.04,152.379,25.889,258.517,245.592,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,99.642
4737,4716.151,152.402,25.942,258.441,245.519,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,102.833
4737.125,4716.262,152.425,25.996,255.603,242.822,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,105.257
4737.25,4716.372,152.447,26.049,246.802,234.462,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,109.539
4737.375,4716.483,152.47,26.103,243.339,231.172,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,107.927
4737.5,4716.594,152.493,26.156,247.404,235.034,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,104.067
4737.625,4716.705,152.516,26.209,274.707,260.972,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,93.551
4737.75,4716.815,152.539,26.263,340.337,323.32,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,85.503
4737.875,4716.926,152.561,26.316,385.079,365.825,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,83.67
4738,4717.037,152.584,26.37,461.909,438.814,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,83.19
4738.125,4717.147,152.607,26.423,473.42,449.749,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,85.326
4738.25,4717.258,152.63,26.476,451.714,429.129,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,87.249
4738.375,4717.369,152.653,26.53,373.708,355.022,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,93.058
4738.5,4717.479,152.675,26.583,323.282,307.118,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,96.949
4738.625,4717.59,152.698,26.637,208.408,197.988,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,106.641
4738.75,4717.701,152.721,26.69,103.529,98.352,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,117.203
4738.875,4717.811,152.744,26.744,66.636,63.304,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,121.67
4739,4717.922,152.767,26.797,26.759,25.421,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,126.847
4739.125,4718.033,152.79,26.85,13.193,12.533,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,125.158
4739.25,4718.143,152.812,26.904,10.207,9.697,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,121.069
4739.375,4718.254,152.835,26.957,8.145,7.738,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,106.759
4739.5,4718.365,152.858,27.011,11.254,10.692,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.585
4739.625,4718.475,152.881,27.064,16.467,15.644,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,82.719
4739.75,4718.586,152.904,27.118,38.535,36.608,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,75.919
4739.875,4718.696,152.926,27.171,74.428,70.707,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,77.352
4740,4718.807,152.949,27.225,95.08,90.326,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,79.455
4740.125,4718.918,152.972,27.278,137.822,130.931,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,82.138
4740.25,4719.028,152.995,27.332,159.66,151.677,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,82.053
4740.375,4719.139,153.018,27.385,207.067,196.714,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,80.416
4740.5,4719.25,153.04,27.439,268.433,255.011,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,78.65
4740.625,4719.36,153.063,27.492,305.543,290.266,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,77.75
4740.75,4719.471,153.086,27.546,375.402,356.632,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,76.25
4740.875,4719.582,153.109,27.599,403.153,382.996,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,77.238
4741,4719.692,153.132,27.653,395.035,375.284,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,78.987
4741.125,4719.803,153.154,27.706,350.199,332.689,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,83.389
4741.25,4719.914,153.177,27.76,300.059,285.056,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,86.658
4741.375,4720.024,153.2,27.813,280.427,266.406,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,87.138
4741.5,4720.135,153.223,27.867,254.375,241.656,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,86.286
4741.625,4720.246,153.246,27.921,242.458,230.335,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,86.031
4741.75,4720.356,153.268,27.974,241.001,228.951,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,86.47
4741.875,4720.467,153.291,28.028,250.108,237.603,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,86.447
4742,4720.577,153.314,28.081,262.836,249.694,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,85.115
4742.125,4720.688,153.337,28.135,308.811,293.37,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,80.305
4742.25,4720.798,153.359,28.188,374.201,355.491,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,76.069
4742.375,4720.909,153.382,28.242,401.439,381.367,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,74.758
4742.5,4721.02,153.405,28.296,407.661,387.278,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,74.71
4742.625,4721.13,153.428,28.349,333.314,316.648,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,79.846
4742.75,4721.241,153.451,28.403,277.596,263.716,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,84.051
4742.875,4721.352,153.473,28.456,170.658,162.125,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,92.779
4743,4721.462,153.496,28.51,100.352,95.335,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,99.181
4743.125,4721.573,153.519,28.564,79.843,75.851,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,101.377
4743.25,4721.683,153.542,28.617,59.643,56.66,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,103.883
4743.375,4721.794,153.565,28.671,56.452,53.63,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,103.589
4743.5,4721.904,153.587,28.725,58.889,55.945,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,98.816
4743.625,4722.015,153.61,28.778,71.998,68.398,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,91.734
4743.75,4722.125,153.633,28.832,82.139,78.032,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.185
4743.875,4722.236,153.656,28.885,104.99,99.74,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,87.399
4744,4722.347,153.678,28.939,123.252,117.09,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,87.831
4744.125,4722.458,153.701,28.993,129.296,122.831,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,88.026
4744.25,4722.568,153.724,29.046,136.821,129.98,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,88.228
4744.375,4722.679,153.747,29.1,139.335,132.368,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,88.922
4744.5,4722.789,153.77,29.154,137.575,130.696,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.629
4744.625,4722.9,153.792,29.207,124.787,118.548,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,92.277
4744.75,4723.01,153.815,29.261,100.866,95.822,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,97.192
4744.875,4723.121,153.838,29.315,87.449,83.077,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,100.162
4745,4723.231,153.861,29.368,64.549,61.321,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,105.402
4745.125,4723.342,153.883,29.422,56.662,53.829,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,107.106
4745.25,4723.453,153.906,29.476,47.921,45.525,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,107.781
4745.375,4723.563,153.929,29.53,45.978,43.679,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,106.266
4745.5,4723.674,153.952,29.583,47.144,44.787,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,105.389
4745.625,4723.784,153.974,29.637,54.017,51.316,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,103.985
4745.75,4723.895,153.997,29.691,66.149,62.842,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,102.705
4745.875,4724.005,154.02,29.744,73.119,69.463,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,101.525
4746,4724.116,154.043,29.798,85.696,81.411,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,97.554
4746.125,4724.226,154.066,29.852,93.574,88.895,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,93.524
4746.25,4724.337,154.088,29.906,95.555,90.777,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,92.062
4746.375,4724.447,154.111,29.959,96.977,92.128,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.594
4746.5,4724.558,154.134,30.013,97.354,92.486,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,88.421
4746.625,4724.668,154.157,30.067,99.791,94.801,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,87.246
4746.75,4724.779,154.179,30.121,104.725,99.489,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.783
4746.875,4724.89,154.202,30.174,106.863,101.52,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,92.344
4747,4725,154.225,30.228,107.453,102.081,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,98.302
4747.125,4725.11,154.248,30.282,102.986,97.836,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,102.763
4747.25,4725.221,154.27,30.336,99.798,94.808,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,103.338
4747.375,4725.332,154.293,30.39,93.373,88.705,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,101.481
4747.5,4725.442,154.316,30.443,88.766,84.327,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,100.049
4747.625,4725.553,154.339,30.497,88.002,83.602,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,100.282
4747.75,4725.663,154.361,30.551,90.85,86.308,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,99.742
4747.875,4725.773,154.384,30.605,98.343,93.426,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,95.259
4748,4725.884,154.407,30.659,102.738,97.601,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,92.625
4748.125,4725.995,154.43,30.712,111.198,105.638,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.784
4748.25,4726.105,154.452,30.766,115.124,109.367,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,89.792
4748.375,4726.216,154.475,30.82,123.041,116.889,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,90.251
4748.5,4726.326,154.498,30.874,130.719,124.183,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,87.78
4748.625,4726.437,154.521,30.928,133.041,126.389,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,85.542
4748.75,4726.547,154.543,30.982,131.231,124.67,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,81.506
4748.875,4726.658,154.566,31.035,120.375,114.357,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,82.018
4749,4726.768,154.589,31.089,112.768,107.13,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,84.194
4749.125,4726.878,154.612,31.143,96.219,91.408,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,90.543
4749.25,4726.989,154.634,31.197,81.037,76.985,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,96.365
4749.375,4727.1,154.657,31.251,75.234,71.472,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,98.234
4749.5,4727.21,154.68,31.305,68.262,64.849,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,100.671
4749.625,4727.32,154.703,31.359,66.342,63.025,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,102.003
4749.75,4727.431,154.725,31.413,62.837,59.695,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,104.881
4749.875,4727.542,154.748,31.466,58.618,55.687,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,107.001
4750,4727.652,154.771,31.52,56.671,53.838,-9999,-9999,-9999,-9999,-9998.583,-9999.034,-9999.77,107.567
