Well name,"MD
(m)","Incl
(°)","Azim Grid
(°)","TVD
(m)"
SY116,2747.875,0.676,89.927,2746.826
SY116,2748,0.676,89.847,2746.951
SY116,2748.125,0.677,89.767,2747.076
SY116,2748.25,0.677,89.728,2747.201
SY116,2748.375,0.678,89.652,2747.326
SY116,2748.5,0.678,89.575,2747.451
SY116,2748.625,0.678,89.535,2747.576
SY116,2748.75,0.679,89.459,2747.701
SY116,2748.875,0.68,89.387,2747.826
SY116,2749,0.68,89.351,2747.951
SY116,2749.125,0.68,89.281,2748.076
SY116,2749.25,0.681,89.246,2748.201
SY116,2749.375,0.681,89.179,2748.326
SY116,2749.5,0.682,89.116,2748.451
SY116,2749.625,0.682,89.086,2748.576
SY116,2749.75,0.683,89.026,2748.701
SY116,2749.875,0.683,88.965,2748.826
SY116,2750,0.683,88.935,2748.951
SY116,2750.125,0.684,88.874,2749.076
SY116,2750.25,0.684,88.814,2749.2
SY116,2750.375,0.685,88.784,2749.325
SY116,2750.5,0.685,88.726,2749.45
SY116,2750.625,0.685,88.698,2749.575
SY116,2750.75,0.686,88.642,2749.7
SY116,2750.875,0.686,88.589,2749.825
SY116,2751,0.687,88.563,2749.95
SY116,2751.125,0.687,88.51,2750.075
SY116,2751.25,0.688,88.458,2750.2
SY116,2751.375,0.688,88.433,2750.325
SY116,2751.5,0.689,88.381,2750.45
SY116,2751.625,0.689,88.332,2750.575
SY116,2751.75,0.689,88.309,2750.7
SY116,2751.875,0.69,88.266,2750.825
SY116,2752,0.691,88.227,2750.95
SY116,2752.125,0.691,88.21,2751.075
SY116,2752.25,0.691,88.174,2751.2
SY116,2752.375,0.692,88.157,2751.325
SY116,2752.5,0.692,88.125,2751.45
SY116,2752.625,0.693,88.096,2751.575
SY116,2752.75,0.693,88.083,2751.7
SY116,2752.875,0.693,88.059,2751.825
SY116,2753,0.693,88.037,2751.95
SY116,2753.125,0.694,88.027,2752.075
SY116,2753.25,0.694,88.005,2752.2
SY116,2753.375,0.694,87.983,2752.325
SY116,2753.5,0.694,87.971,2752.45
SY116,2753.625,0.695,87.946,2752.575
SY116,2753.75,0.695,87.919,2752.7
SY116,2753.875,0.695,87.906,2752.825
SY116,2754,0.695,87.879,2752.95
SY116,2754.125,0.695,87.865,2753.075
SY116,2754.25,0.695,87.833,2753.2
SY116,2754.375,0.695,87.802,2753.325
SY116,2754.5,0.696,87.786,2753.45
SY116,2754.625,0.696,87.755,2753.575
SY116,2754.75,0.696,87.722,2753.7
SY116,2754.875,0.696,87.705,2753.825
SY116,2755,0.696,87.666,2753.95
SY116,2755.125,0.696,87.626,2754.075
SY116,2755.25,0.696,87.606,2754.2
SY116,2755.375,0.696,87.562,2754.325
SY116,2755.5,0.696,87.54,2754.45
SY116,2755.625,0.696,87.496,2754.575
SY116,2755.75,0.696,87.451,2754.7
SY116,2755.875,0.696,87.427,2754.825
SY116,2756,0.696,87.377,2754.95
SY116,2756.125,0.696,87.325,2755.075
SY116,2756.25,0.696,87.299,2755.2
SY116,2756.375,0.696,87.247,2755.325
SY116,2756.5,0.696,87.188,2755.45
SY116,2756.625,0.696,87.158,2755.575
SY116,2756.75,0.695,87.095,2755.7
SY116,2756.875,0.695,87.031,2755.825
SY116,2757,0.695,86.998,2755.95
SY116,2757.125,0.695,86.928,2756.075
SY116,2757.25,0.695,86.892,2756.2
SY116,2757.375,0.695,86.816,2756.325
SY116,2757.5,0.695,86.738,2756.45
SY116,2757.625,0.695,86.698,2756.575
SY116,2757.75,0.695,86.619,2756.7
SY116,2757.875,0.694,86.538,2756.825
SY116,2758,0.694,86.497,2756.95
SY116,2758.125,0.694,86.411,2757.075
SY116,2758.25,0.694,86.321,2757.2
SY116,2758.375,0.694,86.275,2757.325
SY116,2758.5,0.694,86.181,2757.45
SY116,2758.625,0.694,86.134,2757.575
SY116,2758.75,0.693,86.04,2757.7
SY116,2758.875,0.693,85.945,2757.825
SY116,2759,0.693,85.897,2757.95
SY116,2759.125,0.693,85.8,2758.075
SY116,2759.25,0.693,85.703,2758.2
SY116,2759.375,0.693,85.653,2758.325
SY116,2759.5,0.693,85.549,2758.45
SY116,2759.625,0.692,85.44,2758.575
SY116,2759.75,0.692,85.382,2758.7
SY116,2759.875,0.692,85.265,2758.825
SY116,2760,0.692,85.146,2758.95
SY116,2760.125,0.692,85.086,2759.075
SY116,2760.25,0.691,84.962,2759.2
SY116,2760.375,0.691,84.9,2759.325
SY116,2760.5,0.691,84.776,2759.45
SY116,2760.625,0.691,84.648,2759.575
SY116,2760.75,0.691,84.584,2759.7
SY116,2760.875,0.69,84.455,2759.825
SY116,2761,0.69,84.324,2759.95
SY116,2761.125,0.69,84.256,2760.075
SY116,2761.25,0.689,84.119,2760.2
SY116,2761.375,0.689,83.983,2760.325
SY116,2761.5,0.689,83.914,2760.45
SY116,2761.625,0.688,83.774,2760.575
SY116,2761.75,0.688,83.702,2760.7
SY116,2761.875,0.688,83.558,2760.825
SY116,2762,0.687,83.412,2760.95
SY116,2762.125,0.687,83.338,2761.075
SY116,2762.25,0.686,83.192,2761.2
SY116,2762.375,0.686,83.042,2761.325
SY116,2762.5,0.686,82.966,2761.45
SY116,2762.625,0.685,82.814,2761.575
SY116,2762.75,0.685,82.66,2761.7
SY116,2762.875,0.684,82.582,2761.825
SY116,2763,0.684,82.425,2761.95
SY116,2763.125,0.683,82.266,2762.075
SY116,2763.25,0.683,82.186,2762.2
SY116,2763.375,0.682,82.024,2762.325
SY116,2763.5,0.682,81.942,2762.45
SY116,2763.625,0.681,81.78,2762.574
SY116,2763.75,0.68,81.616,2762.699
SY116,2763.875,0.68,81.534,2762.824
SY116,2764,0.679,81.367,2762.949
SY116,2764.125,0.679,81.204,2763.074
SY116,2764.25,0.678,81.124,2763.199
SY116,2764.375,0.678,80.959,2763.324
SY116,2764.5,0.677,80.79,2763.449
SY116,2764.625,0.677,80.705,2763.574
SY116,2764.75,0.676,80.534,2763.699
SY116,2764.875,0.676,80.449,2763.824
SY116,2765,0.675,80.277,2763.949
SY116,2765.125,0.674,80.106,2764.074
SY116,2765.25,0.674,80.019,2764.199
SY116,2765.375,0.673,79.845,2764.324
SY116,2765.5,0.672,79.668,2764.449
SY116,2765.625,0.672,79.579,2764.574
SY116,2765.75,0.671,79.4,2764.699
SY116,2765.875,0.67,79.222,2764.824
SY116,2766,0.67,79.131,2764.949
SY116,2766.125,0.669,78.948,2765.074
SY116,2766.25,0.668,78.763,2765.199
SY116,2766.375,0.668,78.669,2765.324
SY116,2766.5,0.667,78.478,2765.449
SY116,2766.625,0.666,78.381,2765.574
SY116,2766.75,0.665,78.186,2765.699
SY116,2766.875,0.664,77.986,2765.824
SY116,2767,0.664,77.883,2765.949
SY116,2767.125,0.663,77.677,2766.074
SY116,2767.25,0.662,77.472,2766.199
SY116,2767.375,0.661,77.372,2766.324
SY116,2767.5,0.66,77.172,2766.449
SY116,2767.625,0.659,76.97,2766.574
SY116,2767.75,0.659,76.869,2766.699
SY116,2767.875,0.657,76.666,2766.824
SY116,2768,0.656,76.456,2766.949
SY116,2768.125,0.655,76.349,2767.074
SY116,2768.25,0.654,76.131,2767.199
SY116,2768.375,0.654,76.019,2767.324
SY116,2768.5,0.652,75.79,2767.449
SY116,2768.625,0.651,75.559,2767.574
SY116,2768.75,0.65,75.442,2767.699
SY116,2768.875,0.649,75.213,2767.824
SY116,2769,0.647,74.98,2767.949
SY116,2769.125,0.647,74.861,2768.074
SY116,2769.25,0.645,74.621,2768.199
SY116,2769.375,0.644,74.381,2768.324
SY116,2769.5,0.643,74.26,2768.449
SY116,2769.625,0.641,74.021,2768.574
SY116,2769.75,0.641,73.901,2768.699
SY116,2769.875,0.639,73.655,2768.824
SY116,2770,0.637,73.404,2768.949
SY116,2770.125,0.637,73.278,2769.074
SY116,2770.25,0.635,73.025,2769.199
SY116,2770.375,0.633,72.769,2769.324
SY116,2770.5,0.633,72.641,2769.449
SY116,2770.625,0.631,72.386,2769.574
SY116,2770.75,0.629,72.132,2769.699
SY116,2770.875,0.628,72.005,2769.824
SY116,2771,0.627,71.751,2769.949
SY116,2771.125,0.625,71.496,2770.074
SY116,2771.25,0.624,71.368,2770.199
SY116,2771.375,0.622,71.109,2770.324
SY116,2771.5,0.621,70.979,2770.449
SY116,2771.625,0.619,70.718,2770.574
SY116,2771.75,0.617,70.45,2770.699
SY116,2771.875,0.616,70.313,2770.824
SY116,2772,0.614,70.037,2770.949
SY116,2772.125,0.612,69.762,2771.074
SY116,2772.25,0.611,69.624,2771.199
SY116,2772.375,0.609,69.349,2771.324
SY116,2772.5,0.607,69.073,2771.449
SY116,2772.625,0.606,68.934,2771.574
SY116,2772.75,0.604,68.66,2771.699
SY116,2772.875,0.603,68.524,2771.824
SY116,2773,0.601,68.252,2771.949
SY116,2773.125,0.598,67.983,2772.074
SY116,2773.25,0.597,67.847,2772.199
SY116,2773.375,0.595,67.578,2772.324
SY116,2773.5,0.593,67.311,2772.449
SY116,2773.625,0.592,67.178,2772.574
SY116,2773.75,0.589,66.913,2772.699
SY116,2773.875,0.587,66.647,2772.824
SY116,2774,0.586,66.516,2772.949
SY116,2774.125,0.583,66.258,2773.074
SY116,2774.25,0.581,66.004,2773.199
SY116,2774.375,0.58,65.88,2773.324
SY116,2774.5,0.577,65.634,2773.449
SY116,2774.625,0.576,65.514,2773.574
SY116,2774.75,0.573,65.276,2773.699
SY116,2774.875,0.571,65.041,2773.824
SY116,2775,0.569,64.922,2773.949
SY116,2775.125,0.567,64.681,2774.074
SY116,2775.25,0.564,64.443,2774.199
SY116,2775.375,0.563,64.324,2774.324
SY116,2775.5,0.561,64.085,2774.449
SY116,2775.625,0.558,63.853,2774.574
SY116,2775.75,0.557,63.741,2774.699
SY116,2775.875,0.554,63.523,2774.824
SY116,2776,0.553,63.417,2774.949
SY116,2776.125,0.551,63.215,2775.074
SY116,2776.25,0.548,63.018,2775.199
SY116,2776.375,0.547,62.92,2775.324
SY116,2776.5,0.545,62.726,2775.449
SY116,2776.625,0.542,62.532,2775.574
SY116,2776.75,0.541,62.44,2775.699
SY116,2776.875,0.538,62.264,2775.824
SY116,2777,0.536,62.098,2775.949
SY116,2777.125,0.535,62.019,2776.074
SY116,2777.25,0.532,61.864,2776.199
SY116,2777.375,0.53,61.711,2776.324
SY116,2777.5,0.529,61.639,2776.449
SY116,2777.625,0.526,61.506,2776.574
SY116,2777.75,0.525,61.442,2776.699
SY116,2777.875,0.523,61.314,2776.824
SY116,2778,0.521,61.193,2776.949
SY116,2778.125,0.519,61.133,2777.074
SY116,2778.25,0.517,61.013,2777.199
SY116,2778.375,0.515,60.895,2777.324
SY116,2778.5,0.514,60.836,2777.449
SY116,2778.625,0.512,60.727,2777.574
SY116,2778.75,0.509,60.622,2777.699
SY116,2778.875,0.508,60.572,2777.824
SY116,2779,0.506,60.48,2777.949
SY116,2779.125,0.504,60.396,2778.074
SY116,2779.25,0.503,60.357,2778.199
SY116,2779.375,0.5,60.284,2778.324
SY116,2779.5,0.499,60.251,2778.449
SY116,2779.625,0.497,60.196,2778.574
SY116,2779.75,0.495,60.146,2778.699
SY116,2779.875,0.494,60.123,2778.824
SY116,2780,0.492,60.08,2778.949
SY116,2780.125,0.49,60.041,2779.074
SY116,2780.25,0.489,60.024,2779.199
SY116,2780.375,0.487,59.991,2779.324
SY116,2780.5,0.484,59.954,2779.449
SY116,2780.625,0.483,59.935,2779.574
SY116,2780.75,0.481,59.898,2779.699
SY116,2780.875,0.48,59.882,2779.824
SY116,2781,0.478,59.852,2779.949
SY116,2781.125,0.476,59.824,2780.074
SY116,2781.25,0.475,59.812,2780.199
SY116,2781.375,0.473,59.793,2780.324
SY116,2781.5,0.471,59.784,2780.448
SY116,2781.625,0.47,59.782,2780.573
SY116,2781.75,0.468,59.78,2780.698
SY116,2781.875,0.466,59.776,2780.823
SY116,2782,0.465,59.774,2780.948
SY116,2782.125,0.462,59.773,2781.073
SY116,2782.25,0.46,59.775,2781.198
SY116,2782.375,0.459,59.777,2781.323
SY116,2782.5,0.457,59.791,2781.448
SY116,2782.625,0.456,59.802,2781.573
SY116,2782.75,0.454,59.832,2781.698
SY116,2782.875,0.452,59.868,2781.823
SY116,2783,0.451,59.888,2781.948
SY116,2783.125,0.449,59.937,2782.073
SY116,2783.25,0.447,59.997,2782.198
SY116,2783.375,0.446,60.029,2782.323
SY116,2783.5,0.444,60.098,2782.448
SY116,2783.625,0.442,60.168,2782.573
SY116,2783.75,0.441,60.204,2782.698
SY116,2783.875,0.439,60.285,2782.823
SY116,2784,0.438,60.331,2782.948
SY116,2784.125,0.437,60.432,2783.073
SY116,2784.25,0.435,60.547,2783.198
SY116,2784.375,0.434,60.608,2783.323
SY116,2784.5,0.432,60.731,2783.448
SY116,2784.625,0.43,60.856,2783.573
SY116,2784.75,0.429,60.919,2783.698
SY116,2784.875,0.428,61.05,2783.823
SY116,2785,0.426,61.192,2783.948
SY116,2785.125,0.425,61.267,2784.073
SY116,2785.25,0.423,61.419,2784.198
SY116,2785.375,0.422,61.579,2784.323
SY116,2785.5,0.421,61.666,2784.448
SY116,2785.625,0.419,61.848,2784.573
SY116,2785.75,0.418,61.945,2784.698
SY116,2785.875,0.417,62.156,2784.823
SY116,2786,0.415,62.385,2784.948
SY116,2786.125,0.414,62.503,2785.073
SY116,2786.25,0.413,62.746,2785.198
SY116,2786.375,0.411,62.998,2785.323
SY116,2786.5,0.411,63.128,2785.448
SY116,2786.625,0.409,63.394,2785.573
SY116,2786.75,0.407,63.672,2785.698
SY116,2786.875,0.407,63.817,2785.823
SY116,2787,0.405,64.119,2785.948
SY116,2787.125,0.404,64.274,2786.073
SY116,2787.25,0.403,64.59,2786.198
SY116,2787.375,0.401,64.919,2786.323
SY116,2787.5,0.401,65.091,2786.448
SY116,2787.625,0.399,65.452,2786.573
SY116,2787.75,0.398,65.835,2786.698
SY116,2787.875,0.397,66.033,2786.823
SY116,2788,0.396,66.436,2786.948
SY116,2788.125,0.394,66.86,2787.073
SY116,2788.25,0.394,67.083,2787.198
SY116,2788.375,0.392,67.542,2787.323
SY116,2788.5,0.391,68.016,2787.448
SY116,2788.625,0.39,68.26,2787.573
SY116,2788.75,0.389,68.765,2787.698
SY116,2788.875,0.388,69.024,2787.823
SY116,2789,0.387,69.553,2787.948
SY116,2789.125,0.386,70.093,2788.073
SY116,2789.25,0.386,70.367,2788.198
SY116,2789.375,0.384,70.923,2788.323
SY116,2789.5,0.383,71.499,2788.448
SY116,2789.625,0.383,71.793,2788.573
SY116,2789.75,0.382,72.392,2788.698
SY116,2789.875,0.381,73.007,2788.823
SY116,2790,0.381,73.321,2788.948
SY116,2790.125,0.38,73.961,2789.073
SY116,2790.25,0.379,74.609,2789.198
SY116,2790.375,0.379,74.936,2789.323
SY116,2790.5,0.378,75.598,2789.448
SY116,2790.625,0.378,75.935,2789.573
SY116,2790.75,0.377,76.617,2789.698
SY116,2790.875,0.376,77.306,2789.823
SY116,2791,0.376,77.655,2789.948
SY116,2791.125,0.375,78.357,2790.073
SY116,2791.25,0.375,79.072,2790.198
SY116,2791.375,0.374,79.434,2790.323
SY116,2791.5,0.374,80.162,2790.448
SY116,2791.625,0.374,80.894,2790.573
SY116,2791.75,0.373,81.261,2790.698
SY116,2791.875,0.373,81.999,2790.823
SY116,2792,0.373,82.367,2790.948
SY116,2792.125,0.373,83.108,2791.073
SY116,2792.25,0.372,83.856,2791.198
SY116,2792.375,0.372,84.232,2791.323
SY116,2792.5,0.372,84.985,2791.448
SY116,2792.625,0.372,85.736,2791.573
SY116,2792.75,0.372,86.112,2791.698
SY116,2792.875,0.372,86.862,2791.823
SY116,2793,0.372,87.614,2791.948
SY116,2793.125,0.372,87.989,2792.073
SY116,2793.25,0.372,88.734,2792.198
SY116,2793.375,0.372,89.474,2792.323
SY116,2793.5,0.372,89.84,2792.448
SY116,2793.625,0.372,90.567,2792.573
SY116,2793.75,0.372,90.933,2792.698
SY116,2793.875,0.373,91.671,2792.823
SY116,2794,0.373,92.406,2792.948
SY116,2794.125,0.373,92.772,2793.073
SY116,2794.25,0.374,93.501,2793.198
SY116,2794.375,0.374,94.222,2793.323
SY116,2794.5,0.374,94.578,2793.448
SY116,2794.625,0.375,95.277,2793.573
SY116,2794.75,0.376,95.968,2793.698
SY116,2794.875,0.376,96.312,2793.823
SY116,2795,0.376,96.999,2793.948
SY116,2795.125,0.377,97.34,2794.073
SY116,2795.25,0.378,98.006,2794.198
SY116,2795.375,0.378,98.649,2794.323
SY116,2795.5,0.379,98.966,2794.448
SY116,2795.625,0.38,99.591,2794.573
SY116,2795.75,0.38,100.211,2794.698
SY116,2795.875,0.381,100.515,2794.823
SY116,2796,0.382,101.11,2794.948
SY116,2796.125,0.382,101.694,2795.073
SY116,2796.25,0.383,101.983,2795.198
SY116,2796.375,0.384,102.545,2795.323
SY116,2796.5,0.385,103.089,2795.448
SY116,2796.625,0.385,103.354,2795.573
SY116,2796.75,0.386,103.879,2795.698
SY116,2796.875,0.387,104.139,2795.823
SY116,2797,0.388,104.651,2795.948
SY116,2797.125,0.389,105.148,2796.073
SY116,2797.25,0.389,105.391,2796.198
SY116,2797.375,0.39,105.866,2796.323
SY116,2797.5,0.391,106.327,2796.448
SY116,2797.625,0.392,106.551,2796.573
SY116,2797.75,0.393,106.983,2796.698
SY116,2797.875,0.394,107.398,2796.823
SY116,2798,0.395,107.602,2796.948
SY116,2798.125,0.396,107.999,2797.073
SY116,2798.25,0.396,108.191,2797.198
SY116,2798.375,0.397,108.559,2797.323
SY116,2798.5,0.399,108.91,2797.448
SY116,2798.625,0.399,109.08,2797.573
SY116,2798.75,0.4,109.405,2797.698
SY116,2798.875,0.402,109.715,2797.823
SY116,2799,0.402,109.863,2797.948
SY116,2799.125,0.404,110.15,2798.073
SY116,2799.25,0.405,110.426,2798.198
SY116,2799.375,0.405,110.559,2798.323
SY116,2799.5,0.407,110.813,2798.448
SY116,2799.625,0.408,111.056,2798.573
SY116,2799.75,0.409,111.173,2798.698
SY116,2799.875,0.41,111.401,2798.823
SY116,2800,0.411,111.51,2798.948
SY116,2800.125,0.412,111.722,2799.073
SY116,2800.25,0.413,111.931,2799.198
SY116,2800.375,0.414,112.034,2799.323
SY116,2800.5,0.415,112.233,2799.448
SY116,2800.625,0.416,112.421,2799.573
SY116,2800.75,0.417,112.512,2799.698
SY116,2800.875,0.418,112.687,2799.823
SY116,2801,0.42,112.858,2799.948
SY116,2801.125,0.42,112.941,2800.073
SY116,2801.25,0.422,113.101,2800.198
SY116,2801.375,0.423,113.245,2800.323
SY116,2801.5,0.424,113.308,2800.448
SY116,2801.625,0.425,113.425,2800.573
SY116,2801.75,0.426,113.479,2800.698
SY116,2801.875,0.427,113.585,2800.823
SY116,2802,0.429,113.694,2800.948
SY116,2802.125,0.429,113.751,2801.073
SY116,2802.25,0.431,113.866,2801.198
SY116,2802.375,0.432,113.977,2801.323
SY116,2802.5,0.433,114.031,2801.448
SY116,2802.625,0.434,114.131,2801.573
SY116,2802.75,0.436,114.22,2801.698
SY116,2802.875,0.436,114.26,2801.823
SY116,2803,0.438,114.341,2801.948
SY116,2803.125,0.439,114.381,2802.073
SY116,2803.25,0.44,114.456,2802.198
SY116,2803.375,0.441,114.523,2802.323
SY116,2803.5,0.442,114.555,2802.448
SY116,2803.625,0.443,114.611,2802.573
SY116,2803.75,0.445,114.659,2802.698
SY116,2803.875,0.446,114.681,2802.823
SY116,2804,0.447,114.718,2802.948
SY116,2804.125,0.448,114.755,2803.073
SY116,2804.25,0.449,114.775,2803.198
SY116,2804.375,0.45,114.813,2803.323
SY116,2804.5,0.452,114.844,2803.448
SY116,2804.625,0.452,114.855,2803.573
SY116,2804.75,0.454,114.871,2803.698
SY116,2804.875,0.454,114.878,2803.823
SY116,2805,0.456,114.893,2803.948
SY116,2805.125,0.457,114.909,2804.073
SY116,2805.25,0.457,114.918,2804.198
SY116,2805.375,0.458,114.935,2804.323
SY116,2805.5,0.46,114.95,2804.448
SY116,2805.625,0.46,114.954,2804.573
SY116,2805.75,0.461,114.961,2804.698
SY116,2805.875,0.462,114.972,2804.823
SY116,2806,0.463,114.978,2804.948
SY116,2806.125,0.464,114.994,2805.073
SY116,2806.25,0.464,115.003,2805.198
SY116,2806.375,0.465,115.02,2805.323
SY116,2806.5,0.466,115.04,2805.448
SY116,2806.625,0.467,115.049,2805.573
SY116,2806.75,0.468,115.069,2805.698
SY116,2806.875,0.469,115.081,2805.823
SY116,2807,0.469,115.086,2805.948
SY116,2807.125,0.47,115.096,2806.073
SY116,2807.25,0.471,115.104,2806.198
SY116,2807.375,0.471,115.106,2806.323
SY116,2807.5,0.472,115.11,2806.448
SY116,2807.625,0.473,115.113,2806.573
SY116,2807.75,0.473,115.117,2806.698
SY116,2807.875,0.474,115.123,2806.823
SY116,2808,0.475,115.122,2806.948
SY116,2808.125,0.475,115.118,2807.073
SY116,2808.25,0.476,115.115,2807.198
SY116,2808.375,0.477,115.113,2807.323
SY116,2808.5,0.478,115.11,2807.448
SY116,2808.625,0.478,115.107,2807.573
SY116,2808.75,0.479,115.104,2807.698
SY116,2808.875,0.479,115.099,2807.823
SY116,2809,0.48,115.094,2807.948
SY116,2809.125,0.481,115.095,2808.073
SY116,2809.25,0.481,115.1,2808.198
SY116,2809.375,0.482,115.103,2808.323
SY116,2809.5,0.482,115.112,2808.448
SY116,2809.625,0.483,115.117,2808.573
SY116,2809.75,0.483,115.114,2808.698
SY116,2809.875,0.484,115.1,2808.823
SY116,2810,0.485,115.085,2808.948
SY116,2810.125,0.485,115.077,2809.073
SY116,2810.25,0.486,115.056,2809.198
SY116,2810.375,0.486,115.039,2809.323
SY116,2810.5,0.486,115.033,2809.448
SY116,2810.625,0.487,115.027,2809.573
SY116,2810.75,0.488,115.028,2809.698
SY116,2810.875,0.488,115.03,2809.823
SY116,2811,0.489,115.037,2809.948
SY116,2811.125,0.489,115.043,2810.073
SY116,2811.25,0.49,115.056,2810.198
SY116,2811.375,0.49,115.075,2810.323
SY116,2811.5,0.491,115.086,2810.448
SY116,2811.625,0.491,115.112,2810.573
SY116,2811.75,0.492,115.14,2810.698
SY116,2811.875,0.492,115.152,2810.823
SY116,2812,0.493,115.173,2810.948
SY116,2812.125,0.494,115.191,2811.073
SY116,2812.25,0.494,115.201,2811.198
SY116,2812.375,0.495,115.235,2811.323
SY116,2812.5,0.495,115.258,2811.448
SY116,2812.625,0.496,115.299,2811.573
SY116,2812.75,0.497,115.334,2811.698
SY116,2812.875,0.497,115.351,2811.823
SY116,2813,0.498,115.384,2811.948
SY116,2813.125,0.499,115.419,2812.073
SY116,2813.25,0.499,115.439,2812.198
SY116,2813.375,0.5,115.483,2812.323
SY116,2813.5,0.501,115.529,2812.448
SY116,2813.625,0.501,115.551,2812.573
SY116,2813.75,0.502,115.597,2812.698
SY116,2813.875,0.503,115.647,2812.823
SY116,2814,0.504,115.674,2812.948
SY116,2814.125,0.505,115.727,2813.073
SY116,2814.25,0.505,115.753,2813.198
SY116,2814.375,0.506,115.805,2813.323
SY116,2814.5,0.507,115.857,2813.448
SY116,2814.625,0.508,115.886,2813.573
SY116,2814.75,0.509,115.943,2813.698
SY116,2814.875,0.51,116.004,2813.823
SY116,2815,0.51,116.038,2813.948
SY116,2815.125,0.511,116.108,2814.073
SY116,2815.25,0.512,116.178,2814.198
SY116,2815.375,0.513,116.213,2814.323
SY116,2815.5,0.514,116.28,2814.448
SY116,2815.625,0.515,116.35,2814.573
SY116,2815.75,0.515,116.387,2814.698
SY116,2815.875,0.517,116.46,2814.823
SY116,2816,0.517,116.497,2814.948
SY116,2816.125,0.518,116.573,2815.073
SY116,2816.25,0.519,116.653,2815.198
SY116,2816.375,0.52,116.693,2815.323
SY116,2816.5,0.521,116.777,2815.448
SY116,2816.625,0.522,116.861,2815.573
SY116,2816.75,0.523,116.904,2815.698
SY116,2816.875,0.524,116.99,2815.823
SY116,2817,0.525,117.076,2815.948
SY116,2817.125,0.526,117.118,2816.073
SY116,2817.25,0.527,117.199,2816.198
SY116,2817.375,0.527,117.239,2816.323
SY116,2817.5,0.529,117.323,2816.448
SY116,2817.625,0.53,117.406,2816.573
SY116,2817.75,0.53,117.448,2816.698
SY116,2817.875,0.532,117.533,2816.823
SY116,2818,0.533,117.619,2816.948
SY116,2818.125,0.534,117.661,2817.073
SY116,2818.25,0.535,117.741,2817.198
SY116,2818.375,0.536,117.817,2817.323
SY116,2818.5,0.537,117.852,2817.448
SY116,2818.625,0.538,117.917,2817.573
SY116,2818.75,0.539,117.975,2817.698
SY116,2818.875,0.54,118.004,2817.823
SY116,2819,0.541,118.062,2817.948
SY116,2819.125,0.542,118.091,2818.073
SY116,2819.25,0.543,118.146,2818.198
SY116,2819.375,0.544,118.201,2818.323
SY116,2819.5,0.545,118.23,2818.448
SY116,2819.625,0.546,118.29,2818.573
SY116,2819.75,0.547,118.352,2818.698
SY116,2819.875,0.548,118.382,2818.823
SY116,2820,0.549,118.44,2818.948
SY116,2820.125,0.551,118.487,2819.073
SY116,2820.25,0.551,118.509,2819.198
SY116,2820.375,0.553,118.559,2819.323
SY116,2820.5,0.553,118.584,2819.448
SY116,2820.625,0.555,118.633,2819.573
SY116,2820.75,0.556,118.682,2819.698
SY116,2820.875,0.557,118.704,2819.823
SY116,2821,0.558,118.748,2819.948
SY116,2821.125,0.56,118.787,2820.073
SY116,2821.25,0.56,118.806,2820.197
SY116,2821.375,0.562,118.843,2820.322
SY116,2821.5,0.563,118.876,2820.447
SY116,2821.625,0.564,118.89,2820.572
SY116,2821.75,0.566,118.919,2820.697
SY116,2821.875,0.567,118.947,2820.822
SY116,2822,0.568,118.96,2820.947
SY116,2822.125,0.569,118.988,2821.072
SY116,2822.25,0.57,119.004,2821.197
SY116,2822.375,0.572,119.036,2821.322
SY116,2822.5,0.573,119.067,2821.447
SY116,2822.625,0.574,119.079,2821.572
SY116,2822.75,0.576,119.099,2821.697
SY116,2822.875,0.577,119.118,2821.822
SY116,2823,0.578,119.127,2821.947
SY116,2823.125,0.58,119.141,2822.072
SY116,2823.25,0.581,119.152,2822.197
SY116,2823.375,0.582,119.156,2822.322
SY116,2823.5,0.584,119.163,2822.447
SY116,2823.625,0.585,119.167,2822.572
SY116,2823.75,0.586,119.172,2822.697
