采出方式,生产日期,生产时间_(H),套压(MPa)_关井,套压(MPa)_平均,油压(MPa)_关井,油压(MPa)_平均,井口温度,日产气量_(m^3),日产水量_(t),日产油量_(t),日放空气量_(m^3),月产气量_(m^3),月产水量_(t),月产油量_(t),月放空气量_(m^3),年产气量_(10^4m^3),年产水量_(10^4t),年产油量_(10^4t),年放空气量_(10^4m^3),累产气量_(10^8m^3),累产水量_(10^4t),累产油量_(10^4t),累放空气量_(10^8m^3),输压_(MPa),气举注气量_(m^3),备注
自喷,2015/11/28,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/11/29,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/11/30,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/1,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/2,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/3,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/4,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/5,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/6,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/7,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/8,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/9,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/10,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/11,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/12,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/13,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/14,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/15,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/16,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/17,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/18,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/19,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/20,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/21,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/22,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/23,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/24,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/25,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/26,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/27,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/28,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/29,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/30,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2015/12/31,0,,,,,,,,,,,,,,13098.204,0.11166,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/1/31,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/2/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/3/31,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/23,,,,,,,0,0,0,0,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/24,,,,,,,0,0,0,0,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/4/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/5/31,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/6/30,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/1,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/2,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/3,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/4,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/5,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/6,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/7,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/8,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/9,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/10,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/11,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/12,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/13,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/14,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/15,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/16,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/17,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/18,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/19,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/20,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/21,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/22,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/23,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/24,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/25,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/26,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/27,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/28,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
自喷,2016/7/29,0,,,,,,,,,,,,,,0,0,0,0,3.27642537,0.27826,0,0.00015,,,
