Depth,TVD,DX,DY,GR,CAL,RT,RXO,SH,POR,SW,PERM,ACN,DENN,CNLN
4665.625,4661.917,110.931,-45.751,36.018,8.583,17973.355,3965.365,6.512,0.001,100,0,43.825,2.794,3.694
4665.75,4662.042,110.934,-45.751,36.622,8.579,12992.42,3628.907,6.875,0.001,100,0,44.045,2.784,3.731
4665.875,4662.167,110.936,-45.751,38.882,8.577,7959.826,3055.331,7.758,0.001,100,0,44.547,2.787,3.765
4666,4662.292,110.939,-45.751,41.561,8.575,4762.348,2408.083,8.308,0.001,100,0,44.567,2.787,3.925
4666.125,4662.417,110.942,-45.75,42.009,8.573,3691.557,2096.233,9.024,0.026,100,0,45.132,2.789,4.091
4666.25,4662.542,110.944,-45.75,41.659,8.571,2093.211,1502.475,9.778,0.084,100,0,45.77,2.802,4.592
4666.375,4662.667,110.947,-45.75,41.219,8.564,1647.701,1288.003,10.223,0.083,100,0,46.254,2.811,4.934
4666.5,4662.792,110.95,-45.75,41.254,8.56,1116.124,979.023,11.198,0.082,100,0,46.66,2.827,4.978
4666.625,4662.917,110.952,-45.749,42.214,8.558,906.939,832.782,12.488,0.081,100,0,46.829,2.836,4.889
4666.75,4663.042,110.955,-45.749,43.082,8.564,853.912,794.016,13.294,0.08,100,0,46.836,2.836,4.902
4666.875,4663.167,110.958,-45.749,44.315,8.568,859.821,799.336,13.907,0.079,100,0,47.099,2.828,4.988
4667,4663.292,110.96,-45.749,42.968,8.573,941.161,861.604,13.354,0.079,100,0,47.114,2.82,5.236
4667.125,4663.417,110.963,-45.748,41.144,8.574,989.211,898.197,11.179,0.081,100,0,47.031,2.807,5.528
4667.25,4663.542,110.966,-45.748,37.922,8.574,1074.097,966.236,9.92,0.082,100,0,46.67,2.807,5.695
4667.375,4663.667,110.968,-45.748,38.175,8.574,1092.076,987.625,9.914,0.082,100,0,46.67,2.811,5.827
4667.5,4663.792,110.971,-45.748,39.142,8.574,1077.268,979.369,10.305,0.082,100,0,46.469,2.818,5.736
4667.625,4663.917,110.974,-45.747,40.744,8.572,1044.363,951.614,10.453,0.082,100,0,46.285,2.814,5.746
4667.75,4664.042,110.976,-45.747,40.983,8.565,1069.877,959.098,10.372,0.081,100,0,46.204,2.808,6.022
4667.875,4664.167,110.979,-45.747,40.614,8.553,1115.239,985.819,9.873,0.082,100,0,46.121,2.792,6.169
4668,4664.292,110.982,-45.747,39.323,8.548,1263.78,1081.054,9.083,0.083,100,0,46.082,2.769,6.092
4668.125,4664.417,110.984,-45.746,37.524,8.55,1338.722,1132.412,8.729,0.059,100,0,46.082,2.759,5.585
4668.25,4664.542,110.987,-45.746,36.516,8.555,1430.455,1203.603,8.199,0.001,100,0,45.892,2.744,5.33
4668.375,4664.667,110.99,-45.746,36.075,8.567,1378.374,1179.869,8.264,0.025,100,0,46.058,2.741,5.116
4668.5,4664.792,110.992,-45.746,37.02,8.579,1305.221,1134.065,10.349,0.082,100,0,46.409,2.744,5.148
4668.625,4664.917,110.995,-45.746,40.713,8.586,1141.551,1020.133,13.521,0.079,100,0,46.831,2.759,5.207
4668.75,4665.042,110.998,-45.745,44.04,8.6,984.416,900.686,14.635,0.085,100,0,46.847,2.772,5.267
4668.875,4665.167,111,-45.745,44.462,8.608,924.902,853.124,14.836,0.1,100,0,47.202,2.792,5.199
4669,4665.292,111.003,-45.745,44.098,8.609,815.909,765.229,14.726,0.1,100,0,47.584,2.796,5.157
4669.125,4665.417,111.006,-45.745,44.481,8.602,722.563,690.372,14.812,0.1,100,0,47.802,2.79,5.161
4669.25,4665.542,111.008,-45.744,45.186,8.589,679.284,655.025,15.049,0.1,100,0,47.827,2.773,5.196
4669.375,4665.667,111.011,-45.744,46.996,8.583,647.305,627.567,15.219,0.1,100,0,47.637,2.762,5.283
4669.5,4665.792,111.014,-45.744,48.321,8.576,721.036,686,15.232,0.1,100,0,47.63,2.76,5.465
4669.625,4665.917,111.016,-45.744,48.415,8.582,837.625,773.591,14.809,0.093,100,0,47.264,2.762,5.601
4669.75,4666.042,111.019,-45.744,46.716,8.594,2287.353,1303.138,13.026,0.078,100,0,46.754,2.774,5.901
4669.875,4666.167,111.022,-45.743,42.555,8.623,5911.604,1933.12,11.826,0.08,100,0,46.135,2.782,5.951
4670,4666.292,111.025,-45.743,40.009,8.634,26734.859,4394.875,9.707,0.083,100,0,45.469,2.797,5.816
4670.125,4666.417,111.027,-45.743,36.484,8.632,51107.633,6699.708,9.074,0.059,100,0,45.469,2.802,5.336
4670.25,4666.542,111.03,-45.743,35.208,8.618,55975.789,7010.488,8.361,0.001,100,0,44.964,2.812,4.8
4670.375,4666.667,111.033,-45.743,33.937,8.614,39849.059,5097.766,8.131,0.001,100,0,45.134,2.825,4.619
4670.5,4666.792,111.035,-45.742,33.308,8.614,12316.528,2038.407,8.119,0.001,100,0,45.515,2.833,4.384
4670.625,4666.917,111.038,-45.742,33.57,8.615,4835.806,1110.091,8.605,0.026,100,0,46.185,2.843,4.302
4670.75,4667.042,111.041,-45.742,35.998,8.615,343.323,344.245,10.006,0.084,100,0,46.739,2.836,4.347
4670.875,4667.167,111.043,-45.742,39.612,8.615,238.739,249.008,10.799,0.082,100,0,46.739,2.827,4.703
4671,4667.292,111.046,-45.742,41.559,8.615,242.236,246.307,12.186,0.08,100,0,47.108,2.802,5.043
4671.125,4667.417,111.049,-45.741,44.159,8.615,335.899,317.178,12.879,0.079,100,0,47.198,2.776,5.769
4671.25,4667.542,111.052,-45.741,44.914,8.615,437.737,397.763,12.898,0.078,100,0,47.051,2.764,6.267
4671.375,4667.667,111.054,-45.741,44.203,8.615,727.885,619.034,11.802,0.079,100,0,46.623,2.76,6.316
4671.5,4667.792,111.057,-45.741,41.019,8.615,1164.588,916.727,10.82,0.081,100,0,46.266,2.775,6.174
4671.625,4667.917,111.06,-45.741,39.332,8.615,1383.369,1053.648,9.415,0.082,100,0,46.266,2.782,5.956
4671.75,4668.042,111.062,-45.741,37.154,8.615,1720.871,1258.058,8.964,0.083,100,0,46.034,2.785,5.869
4671.875,4668.167,111.065,-45.74,36.611,8.611,1726.81,1263.5,8.955,0.083,100,0,46.008,2.78,5.844
4672,4668.292,111.068,-45.74,36.609,8.599,1632.141,1206.799,9.125,0.083,100,0,45.932,2.767,6.022
4672.125,4668.417,111.07,-45.74,37.365,8.592,1448.757,1088.884,9.394,0.083,100,0,45.777,2.766,6.146
4672.25,4668.542,111.073,-45.74,38.317,8.582,1445.614,1059.979,9.448,0.082,100,0,45.771,2.773,6.316
4672.375,4668.667,111.076,-45.74,38.399,8.579,1563.83,1097.389,9.187,0.082,100,0,45.573,2.8,6.339
4672.5,4668.792,111.079,-45.739,37.335,8.578,2318.053,1309.265,8.184,0.084,100,0,45.378,2.824,6.373
4672.625,4668.917,111.081,-45.739,34.272,8.578,3792.596,1676.942,7.312,0.119,100,0,45.358,2.825,6.353
4672.75,4669.042,111.084,-45.739,32.065,8.577,4567.186,1872.168,5.361,0.26,85.864,0,45.444,2.809,6.245
4672.875,4669.167,111.087,-45.739,29.057,8.577,4849.065,1973.302,4.728,0.397,53.431,0,45.93,2.791,5.814
4673,4669.292,111.09,-45.739,29.574,8.576,4326.424,1864.222,5.089,0.309,69.001,0,45.949,2.787,5.315
4673.125,4669.417,111.092,-45.739,31.512,8.575,2723.268,1449.547,7.298,0.113,100,0,46.617,2.796,5.181
4673.25,4669.542,111.095,-45.739,38.222,8.575,1442.171,1010.212,9.493,0.083,100,0,47.253,2.805,5.183
4673.375,4669.667,111.098,-45.738,42.157,8.575,1143.823,869.026,14.163,0.085,100,0,47.526,2.818,5.488
4673.5,4669.792,111.1,-45.738,48.716,8.575,888.471,722.745,16.421,0.1,100,0,47.537,2.825,5.729
4673.625,4669.917,111.103,-45.738,47.682,8.576,1007.779,780.836,15.755,0.093,100,0,47.537,2.822,6.172
4673.75,4670.042,111.106,-45.738,43.979,8.575,1178.907,876.078,12.095,0.079,100,0,47.396,2.809,6.393
4673.875,4670.167,111.109,-45.738,35.436,8.573,1475.532,1061.156,8.951,0.083,100,0,47.404,2.794,6.312
4674,4670.292,111.111,-45.738,30.934,8.564,1383.721,1042.813,8.27,0.084,100,0,47.69,2.789,5.868
4674.125,4670.417,111.114,-45.737,31.78,8.557,1157.893,919.834,9.559,0.082,100,0,48.337,2.794,5.687
4674.25,4670.542,111.117,-45.737,38.578,8.558,588.761,560.98,13.229,0.085,100,0,49.453,2.811,5.839
4674.375,4670.667,111.12,-45.737,49.264,8.566,393.241,416.129,15.608,0.1,100,0,49.453,2.82,6.809
4674.5,4670.792,111.122,-45.737,55.438,8.571,202.571,242.889,21.004,0.1,100,0,50.681,2.825,7.504
4674.625,4670.917,111.125,-45.737,63.592,8.575,154.444,185.844,22.968,0.1,100,0,51.548,2.8,8.329
4674.75,4671.042,111.128,-45.737,65.749,8.573,144.012,171.851,24.102,0.1,100,0,51.972,2.78,8.076
4674.875,4671.167,111.131,-45.737,65.33,8.578,150.987,175.089,22.217,0.1,100,0,51.473,2.753,7.759
4675,4671.292,111.133,-45.737,62.364,8.608,182.885,205.776,20.906,0.1,100,0,51.453,2.747,7.279
4675.125,4671.417,111.136,-45.736,60.631,8.636,202.743,225.94,19.168,0.1,100,0,50.992,2.751,7.131
4675.25,4671.542,111.139,-45.736,55.867,8.634,240.426,265.083,18.146,0.1,100,0,50.49,2.755,7.087
4675.375,4671.667,111.142,-45.736,51.34,8.594,254.986,280.12,17.892,0.1,100,0,49.931,2.753,6.863
4675.5,4671.792,111.144,-45.736,50.216,8.549,254.24,278.912,18.629,0.1,100,0,49.66,2.753,6.476
4675.625,4671.917,111.147,-45.736,52.237,8.541,245.147,267.1,20.984,0.1,100,0,49.43,2.769,6.35
4675.75,4672.042,111.15,-45.736,55.734,8.538,246.634,262.031,21.88,0.1,100,0,49.421,2.78,6.379
4675.875,4672.167,111.153,-45.736,55.894,8.533,257.281,268.012,20.594,0.1,100,0,49.344,2.79,6.517
4676,4672.292,111.155,-45.736,52.094,8.528,293.737,294.841,15.665,0.1,100,0,49.297,2.788,6.715
4676.125,4672.417,111.158,-45.736,46.349,8.518,306.841,305.868,13.29,0.094,100,0,49.404,2.791,6.647
4676.25,4672.542,111.161,-45.735,44.521,8.515,297.678,299.627,11.104,0.079,100,0,50.13,2.803,6.612
4676.375,4672.667,111.164,-45.735,46.888,8.513,245.013,253.776,11.464,0.085,100,0,51.143,2.804,6.664
4676.5,4672.792,111.166,-45.735,50.824,8.518,211.525,223.126,14.163,0.1,100,0,51.183,2.795,6.76
4676.625,4672.917,111.169,-45.735,59.575,8.522,162.283,176.341,18.252,0.1,100,0,52.575,2.766,6.774
4676.75,4673.042,111.172,-45.735,67.031,8.53,126.54,141.695,21.366,0.1,100,0,53.903,2.75,6.869
4676.875,4673.167,111.175,-45.735,69.501,8.535,115.03,130.162,27.321,0.1,100,0,54.946,2.734,7.21
4677,4673.292,111.177,-45.735,73.194,8.536,98.542,112.43,31.2,0.1,100,0,55.683,2.733,7.524
4677.125,4673.417,111.18,-45.735,74.9,8.537,89.264,101.842,31.912,0.1,100,0,55.683,2.737,8.286
4677.25,4673.542,111.183,-45.735,75.948,8.537,85.555,97.815,33.784,0.1,100,0,55.766,2.746,8.754
4677.375,4673.667,111.186,-45.735,78.966,8.537,82.589,94.895,35.773,0.1,100,0,55.535,2.75,9.535
4677.5,4673.792,111.189,-45.735,80.979,8.54,82.97,95.283,35.778,0.1,100,0,55.183,2.751,10.087
4677.625,4673.917,111.191,-45.735,80.415,8.543,86.669,98.696,33.158,0.1,100,0,54.861,2.755,10.162
4677.75,4674.042,111.194,-45.735,77.795,8.555,91.371,103.324,30.66,0.1,100,0,54.818,2.76,9.976
4677.875,4674.167,111.197,-45.735,77.112,8.566,92.626,104.924,30.616,0.1,100,0,54.818,2.761,9.602
4678,4674.292,111.2,-45.734,78.673,8.569,91.334,104.633,32.392,0.1,100,0,54.818,2.758,9.446
4678.125,4674.417,111.202,-45.734,82.067,8.567,85.916,98.77,33.538,0.1,100,0,54.841,2.757,9.308
4678.25,4674.542,111.205,-45.734,83.611,8.558,82.817,94.711,35.299,0.1,100,0,55.129,2.759,9.256
4678.375,4674.667,111.208,-45.734,84.825,8.553,79.95,89.943,35.733,0.1,100,0,54.847,2.76,9.226
4678.5,4674.792,111.211,-45.734,83.856,8.543,82.012,91.06,35.663,0.1,100,0,54.836,2.757,9.135
4678.625,4674.917,111.214,-45.734,82.588,8.535,85.497,94.392,34.443,0.1,100,0,54.71,2.749,9.145
4678.75,4675.042,111.216,-45.734,78.373,8.533,99.368,108.198,30.668,0.1,100,0,54.253,2.739,9.22
4678.875,4675.167,111.219,-45.734,72.759,8.534,117.697,127.147,28.36,0.1,100,0,54.001,2.734,9.297
4679,4675.292,111.222,-45.734,69.512,8.535,126.129,136.352,24.267,0.1,100,0,53.999,2.724,9.196
4679.125,4675.417,111.225,-45.734,65.072,8.536,129.291,141.153,22.852,0.1,100,0,54.064,2.72,8.666
4679.25,4675.542,111.228,-45.734,65.25,8.539,124.146,136.534,23.686,0.1,100,0,54.067,2.721,7.96
4679.375,4675.667,111.23,-45.734,67.82,8.54,106.785,118.662,29.844,0.1,100,0,54.053,2.725,7.694
4679.5,4675.792,111.233,-45.734,76.057,8.542,91.276,101.166,34.527,0.1,100,0,53.901,2.724,7.365
4679.625,4675.917,111.236,-45.734,79.162,8.57,88.797,97.414,39.305,0.1,100,0,53.032,2.722,7.456
4679.75,4676.042,111.239,-45.734,78.713,8.615,99.079,103.736,34.818,0.1,100,0,52.199,2.715,7.728
4679.875,4676.167,111.241,-45.734,68.523,8.736,138.283,137.76,30.085,0.1,100,0,52.199,2.712,8.53
4680,4676.292,111.244,-45.734,61.076,8.793,169.928,167.442,20.069,0.1,100,0,51.418,2.714,9.16
4680.125,4676.417,111.247,-45.734,49.813,8.76,223.089,222.062,15.025,0.1,100,0,50.694,2.727,9.158
4680.25,4676.542,111.25,-45.734,45.786,8.629,245.137,250.011,14.584,0.1,100,0,50.151,2.738,8.587
4680.375,4676.667,111.253,-45.734,47.205,8.547,243.129,250.26,17.243,0.1,100,0,49.86,2.753,8.206
4680.5,4676.792,111.256,-45.734,53.426,8.532,237.677,245.868,20.978,0.1,100,0,50.235,2.76,7.516
4680.625,4676.917,111.258,-45.734,56.721,8.528,241.115,248.536,21.518,0.1,100,0,50.235,2.76,7.235
4680.75,4677.042,111.261,-45.734,56.024,8.521,259.791,265.902,19.492,0.1,100,0,50.802,2.754,7.267
4680.875,4677.167,111.264,-45.735,51.71,8.516,274.498,281.762,17.187,0.1,100,0,50.871,2.749,7.527
4681,4677.292,111.267,-45.735,50.155,8.519,275.041,283.666,17.098,0.1,100,0,50.626,2.752,7.479
4681.125,4677.417,111.27,-45.735,51.994,8.538,258.421,269.372,19.316,0.1,100,0,50.621,2.773,7.234
4681.25,4677.542,111.272,-45.735,59.018,8.607,233.801,244.439,21.201,0.1,100,0,50.621,2.79,6.674
4681.375,4677.667,111.275,-45.735,62.034,8.649,229.719,238.173,23.84,0.1,100,0,50.923,2.802,6.698
4681.5,4677.792,111.278,-45.735,64.277,8.649,259.841,257.499,24.121,0.1,100,0,51.185,2.776,6.94
4681.625,4677.917,111.281,-45.735,61.418,8.613,339.547,323.67,23.553,0.1,100,0,51.083,2.759,7.414
4681.75,4678.042,111.284,-45.735,59.24,8.579,387.777,367.033,22.218,0.1,100,0,50.977,2.732,7.379
4681.875,4678.167,111.286,-45.735,56.861,8.569,435.842,417.162,22.403,0.1,100,0,51.102,2.725,7.172
4682,4678.292,111.289,-45.735,59.248,8.548,405.547,400.271,23.617,0.1,100,0,51.107,2.724,6.789
4682.125,4678.417,111.292,-45.735,61.958,8.536,367.649,369.309,27.703,0.1,100,0,51.521,2.727,6.732
4682.25,4678.542,111.295,-45.735,68.735,8.536,278.448,289.465,32.32,0.1,100,0,51.767,2.738,6.853
4682.375,4678.667,111.298,-45.735,73.845,8.536,244.598,256.594,33.804,0.1,100,0,52.044,2.743,7.08
4682.5,4678.792,111.301,-45.735,75.736,8.535,207.273,216.134,35.142,0.1,100,0,52.045,2.744,7.149
4682.625,4678.917,111.303,-45.736,76.426,8.535,212.142,215.781,34.814,0.1,100,0,51.814,2.74,7.127
4682.75,4679.042,111.306,-45.736,75.128,8.536,227.492,227.131,31.637,0.1,100,0,51.805,2.738,7.111
4682.875,4679.167,111.309,-45.736,70.095,8.548,284.468,271.578,27.827,0.1,100,0,51.43,2.733,7.123
4683,4679.292,111.312,-45.736,65.697,8.621,371.928,341.715,26.552,0.1,100,0,50.889,2.73,7.132
4683.125,4679.417,111.315,-45.736,64.83,8.704,410.292,373.167,25.555,0.1,100,0,50.301,2.723,6.965
4683.25,4679.542,111.318,-45.736,63.23,8.717,481.596,427.704,23.068,0.1,100,0,49.453,2.724,6.806
4683.375,4679.667,111.32,-45.736,58.195,8.665,587.762,495.023,21.084,0.1,100,0,49.453,2.728,6.57
4683.5,4679.792,111.323,-45.736,54.373,8.591,665.861,544.798,17.174,0.1,100,0,48.891,2.745,6.536
4683.625,4679.917,111.326,-45.736,48.385,8.578,757.186,607.367,15.128,0.1,100,0,48.47,2.765,6.653
4683.75,4680.042,111.329,-45.737,44.832,8.575,681.652,561.573,14.438,0.1,100,0,48.482,2.774,6.708
4683.875,4680.167,111.332,-45.737,43.795,8.575,593.729,502.311,13.846,0.1,100,0,48.641,2.777,6.611
4684,4680.292,111.335,-45.737,43.404,8.574,407.156,368.939,14.667,0.1,100,0,49.439,2.767,6.29
4684.125,4680.417,111.337,-45.737,47.115,8.573,343.42,320.268,15.863,0.1,100,0,49.439,2.761,6.072
4684.25,4680.542,111.34,-45.737,50.474,8.573,254.514,249.298,19.533,0.1,100,0,50.519,2.755,6.039
4684.375,4680.667,111.343,-45.737,57.563,8.573,206.695,209.715,21.756,0.1,100,0,51.786,2.753,6.196
4684.5,4680.792,111.346,-45.737,61.878,8.573,188.463,194.775,28.663,0.1,100,0,52.911,2.748,6.594
4684.625,4680.917,111.349,-45.738,70.174,8.573,164.248,175.34,37.085,0.1,100,0,53.489,2.734,6.787
4684.75,4681.042,111.352,-45.738,77.985,8.574,145.58,159.904,41.125,0.1,100,0,53.512,2.724,7.04
4684.875,4681.167,111.354,-45.738,80.485,8.601,140.603,155.836,45.59,0.1,100,0,53.46,2.711,7.095
4685,4681.292,111.357,-45.738,84.399,8.649,132.893,150.357,48.961,0.1,100,0,53.09,2.698,7.138
4685.125,4681.417,111.36,-45.738,87.442,8.781,118.898,138.291,50.034,0.1,100,0,52.99,2.692,7.33
4685.25,4681.542,111.363,-45.738,87.641,8.877,107.771,127.402,47.894,0.1,100,0,53.202,2.684,7.471
4685.375,4681.667,111.366,-45.739,81.991,8.906,88.145,106.182,38.516,0.1,100,0,53.67,2.692,7.69
4685.5,4681.792,111.369,-45.739,70.369,8.994,80.507,97.161,32.69,0.1,100,0,53.688,2.703,7.807
4685.625,4681.917,111.372,-45.739,65.819,9.038,75.694,90.15,26.884,0.1,100,0,53.965,2.736,7.845
4685.75,4682.042,111.374,-45.739,63.494,9.031,78.099,91.368,26.879,0.1,100,0,54.591,2.778,8.076
4685.875,4682.167,111.377,-45.739,65.759,8.858,79.602,92.847,31.556,0.1,100,0,55.325,2.792,8.599
4686,4682.292,111.38,-45.74,72.276,8.755,78.911,92.553,36.785,0.1,100,0,55.736,2.79,8.943
4686.125,4682.417,111.383,-45.74,75.276,8.657,73.66,86.729,37.861,0.1,100,0,55.736,2.771,9.313
4686.25,4682.542,111.386,-45.74,75.995,8.671,70.875,83.088,39.797,0.1,100,0,55.58,2.72,9.21
4686.375,4682.667,111.389,-45.74,79.559,8.7,71.639,81.822,46.14,0.1,100,0,54.925,2.7,9.111
4686.5,4682.792,111.392,-45.74,87.966,8.729,89.603,97.453,51.039,0.1,100,0,54.806,2.704,9.028
4686.625,4682.917,111.394,-45.741,91.254,8.686,107.09,113.663,55.665,0.1,100,0,54.345,2.731,9.038
4686.75,4683.042,111.397,-45.741,90.089,8.664,158.704,162.088,47.296,0.1,100,0,53.397,2.749,8.912
4686.875,4683.167,111.4,-45.741,78.6,8.697,209.253,209.777,40.494,0.1,100,0,53.397,2.745,8.377
4687,4683.292,111.403,-45.741,71.541,8.801,234.919,233.262,29.125,0.1,100,0,52.633,2.721,7.93
4687.125,4683.417,111.406,-45.741,63.526,8.848,350.195,300.829,25.596,0.1,100,0,52.518,2.698,7.115
4687.25,4683.542,111.409,-45.742,60.096,8.966,1169.86,409.793,24.508,0.1,100,0,52.921,2.693,6.635
4687.375,4683.667,111.412,-45.742,58.074,9.052,8981.547,932.533,20.68,0.1,100,0,53.789,2.7,6.61
4687.5,4683.792,111.415,-45.742,50.898,9.297,21580.199,1721.542,17.979,0.1,98.421,0,54.413,2.709,6.769
4687.625,4683.917,111.417,-45.742,47.312,9.526,24193.76,1943.916,14.615,0.1,96.26,0,54.413,2.722,6.84
4687.75,4684.042,111.42,-45.743,44.092,9.614,18009.391,1792.266,15.229,0.1,100,0,55.102,2.706,6.807
4687.875,4684.167,111.423,-45.743,50.189,9.637,6300.403,1143.248,17.343,0.1,100,0,55.748,2.689,6.706
4688,4684.292,111.426,-45.743,56.671,9.442,2274.812,813.678,24.379,0.1,100,0,56.39,2.648,6.621
4688.125,4684.417,111.429,-45.743,69.337,9.28,616.621,467.077,31.089,0.1,100,0,56.692,2.618,6.614
4688.25,4684.542,111.432,-45.744,77.024,8.915,336.452,307.058,33.31,0.1,100,0,56.704,2.605,6.716
4688.375,4684.667,111.435,-45.744,78.058,8.693,293.673,271.527,35.03,0.1,100,0,57.018,2.583,6.808
4688.5,4684.792,111.437,-45.744,79.232,8.642,242.717,227.053,38.679,0.1,100,0,57.013,2.564,7.002
4688.625,4684.917,111.44,-45.745,82.483,8.672,230.195,215.613,41.333,0.1,100,0,56.663,2.559,7.038
4688.75,4685.042,111.443,-45.745,84.35,8.714,221.492,206.872,44.758,0.1,100,0,56.263,2.56,6.993
4688.875,4685.167,111.446,-45.745,85.194,8.762,235.335,217.505,43.632,0.1,100,0,55.804,2.571,6.766
4689,4685.292,111.449,-45.745,84.412,8.741,253.771,231.946,42.245,0.1,100,0,55.786,2.579,6.4
4689.125,4685.417,111.452,-45.746,81.9,8.725,307.461,274.123,39.742,0.1,100,0,55.464,2.591,6.289
4689.25,4685.542,111.455,-45.746,79.242,8.718,370.296,323.323,38.419,0.1,100,0,55.136,2.594,6.29
4689.375,4685.667,111.458,-45.746,78.165,8.711,394.189,341.454,35.871,0.1,100,0,54.807,2.592,6.302
4689.5,4685.792,111.461,-45.747,76.421,8.689,432.655,369.098,33.927,0.1,100,0,54.344,2.594,6.203
4689.625,4685.917,111.463,-45.747,76.292,8.628,461.682,389.814,33.577,0.1,100,0,54.344,2.601,5.982
4689.75,4686.042,111.466,-45.747,76.564,8.587,482.063,404.441,32.954,0.1,100,0,54.304,2.623,6.081
4689.875,4686.167,111.469,-45.748,76.366,8.58,547.728,451.516,31.145,0.1,100,0,54.287,2.642,6.222
4690,4686.292,111.472,-45.748,74.869,8.575,635.775,519.895,29.777,0.1,100,0,54.478,2.652,6.269
4690.125,4686.417,111.475,-45.748,74.216,8.582,652.701,537.848,28.1,0.1,100,0,54.697,2.664,6.072
4690.25,4686.542,111.478,-45.749,74.093,8.589,585.012,502.742,27.845,0.1,100,0,55.237,2.654,5.422
4690.375,4686.667,111.481,-45.749,74.836,8.606,508.629,450.462,28.077,0.1,100,0,55.237,2.64,4.945
4690.5,4686.792,111.484,-45.749,75.073,8.625,329.306,313.255,28.766,0.1,100,0,55.877,2.601,4.819
4690.625,4686.917,111.487,-45.75,74.789,8.733,214.857,213.432,29.184,0.1,100,0,56.19,2.578,4.906
4690.75,4687.042,111.489,-45.75,74.462,9.025,180.819,180.46,30.472,0.1,100,0,56.136,2.574,5.417
4690.875,4687.167,111.492,-45.75,73.83,9.211,169.218,164.342,32.036,0.1,100,0,56.139,2.585,5.798
4691,4687.292,111.495,-45.751,73.468,9.557,202.097,188.494,32.85,0.1,100,0,56.139,2.597,6.616
4691.125,4687.417,111.498,-45.751,73.53,9.695,231.556,212.788,34.403,0.1,100,0,55.949,2.624,6.827
4691.25,4687.542,111.501,-45.751,74.058,9.694,302.759,276.477,35.827,0.1,100,0,56,2.644,6.584
4691.375,4687.667,111.504,-45.752,74.181,9.593,339.037,316.665,36.18,0.1,100,0,55.813,2.644,5.742
4691.5,4687.792,111.507,-45.752,73.876,9.472,337.931,320.966,36.247,0.1,100,0,55.636,2.622,5.302
4691.625,4687.917,111.51,-45.753,73.1,9.456,308.197,299.817,36.352,0.1,100,0,55.533,2.59,4.919
4691.75,4688.042,111.513,-45.753,73.793,9.564,291.709,285.375,36.878,0.1,100,0,55.529,2.58,5.04
4691.875,4688.167,111.515,-45.753,74.889,9.654,277.879,271.655,38.434,0.1,100,0,55.66,2.584,5.186
4692,4688.292,111.518,-45.754,77.02,9.747,276.031,269.324,38.466,0.1,100,0,55.913,2.601,5.373
4692.125,4688.417,111.521,-45.754,77.213,9.674,276.877,269.588,37.531,0.1,100,0,55.995,2.605,5.285
4692.25,4688.542,111.524,-45.754,76.09,9.66,285.169,274.626,35.339,0.1,100,0,55.813,2.597,5.215
4692.375,4688.667,111.527,-45.755,75.253,9.839,306.71,290.9,34.945,0.1,100,0,55.813,2.591,5.22
4692.5,4688.792,111.53,-45.755,75.332,10.123,324.652,304.395,35.452,0.1,100,0,55.96,2.589,5.407
4692.625,4688.917,111.533,-45.756,76.168,10.167,376.757,341.81,36.696,0.1,100,0,56.04,2.597,5.52
4692.75,4689.042,111.536,-45.756,77.366,10.035,447.06,395.473,37.457,0.1,100,0,56.15,2.601,5.584
4692.875,4689.167,111.539,-45.757,77.791,9.849,466.114,412.741,38.461,0.1,100,0,55.981,2.601,5.309
4693,4689.292,111.542,-45.757,77.602,9.804,447.555,405.773,38.201,0.1,100,0,55.723,2.592,5.116
4693.125,4689.417,111.545,-45.757,75.514,9.842,388.481,361.267,37.442,0.1,100,0,55.723,2.59,4.942
4693.25,4689.542,111.547,-45.758,74.183,9.953,364.438,340.929,35.673,0.1,100,0,55.572,2.597,4.955
4693.375,4689.667,111.55,-45.758,72.506,9.997,349.917,326.777,34.326,0.1,100,0,55.548,2.617,5.027
4693.5,4689.792,111.553,-45.759,71.96,9.989,345.08,322.615,33.974,0.1,100,0,55.591,2.627,4.938
4693.625,4689.917,111.556,-45.759,72.275,9.909,320.367,303.046,33.936,0.1,100,0,55.732,2.632,4.842
4693.75,4690.042,111.559,-45.76,73.834,9.599,267.239,258.707,34.207,0.1,100,0,55.94,2.62,4.622
4693.875,4690.167,111.562,-45.76,74.802,9.285,236.853,232.39,34.884,0.1,100,0,55.94,2.612,4.515
4694,4690.292,111.565,-45.76,76.273,9.177,175.098,177.005,34.904,0.1,100,0,55.791,2.597,4.546
4694.125,4690.417,111.568,-45.761,75.653,9.189,134.718,138.566,34.366,0.1,100,0,55.574,2.592,4.752
4694.25,4690.542,111.571,-45.761,74.703,9.314,121.085,124.874,32.79,0.1,100,0,55.399,2.593,4.89
4694.375,4690.667,111.574,-45.762,72.714,9.311,112.145,114.683,31.745,0.1,100,0,55.545,2.607,4.865
4694.5,4690.792,111.577,-45.762,72.39,9.084,116.842,117.735,31.758,0.1,100,0,55.551,2.616,4.693
4694.625,4690.917,111.579,-45.763,73.119,8.775,122.946,123.091,32.372,0.1,100,0,55.447,2.622,4.578
4694.75,4691.042,111.582,-45.763,74.505,8.66,142.761,141.314,32.491,0.1,100,0,55.243,2.616,4.344
4694.875,4691.167,111.585,-45.764,73.942,8.592,169.566,166.931,32.351,0.1,100,0,54.908,2.615,4.191
