Depth,TVD,DX,DY,GR,CAL,AC,CNL,DEN,RT,RXO,SH,POR,SW,PERM
5026.125,4671.711,-622.603,256.992,62.787,6.112,48.498,6.051,2.788,85.339,72.205,6,4,68,0
5026.25,4671.769,-622.705,257.035,63.149,6.075,47.843,5.929,2.766,96.393,81.271,6,3,68,0
5026.375,4671.827,-622.807,257.077,62.543,6.005,47.038,5.703,2.747,122.018,102.524,6,3,64,0
5026.5,4671.885,-622.909,257.12,62.045,5.988,46.648,5.621,2.744,147.137,124.104,5,3,60,0
5026.625,4671.943,-623.011,257.163,61.281,5.984,46.384,5.493,2.754,157.381,133.217,5,3,61,0
5026.75,4672.001,-623.113,257.206,61.197,5.983,46.384,5.347,2.773,175.09,148.69,5,3,61,0
5026.875,4672.059,-623.215,257.249,61.334,5.98,46.051,5.27,2.781,198.163,167.541,5,3,62,0
5027,4672.117,-623.318,257.292,61.684,5.989,46.075,5.114,2.792,210.727,177.825,5,3,65,0
5027.125,4672.175,-623.42,257.335,61.773,6,45.983,4.947,2.806,219.309,185.221,5,2,70,0
5027.25,4672.233,-623.522,257.378,61.68,6.018,45.995,4.874,2.816,209.011,176.842,5,2,75,0
5027.375,4672.292,-623.624,257.42,61.808,6.014,45.904,4.777,2.827,165.961,140.979,5,2,93,0
5027.5,4672.349,-623.726,257.463,62.262,6.006,45.904,4.706,2.826,124.585,106.215,5,2,100,0
5027.625,4672.407,-623.828,257.506,63.615,5.987,46.657,4.664,2.81,112.137,95.761,6,2,100,0
5027.75,4672.465,-623.93,257.549,64.109,5.977,47.557,4.601,2.792,101.247,86.375,6,2,100,0
5027.875,4672.523,-624.032,257.592,63.667,5.976,48.477,4.6,2.787,103.069,87.313,6,3,90,0
5028,4672.582,-624.134,257.635,61.935,5.976,49.052,4.636,2.793,107.925,91.398,5,3,77,0
5028.125,4672.64,-624.236,257.678,60.653,5.975,49.052,4.64,2.811,120.834,103.534,5,3,71,0
5028.25,4672.698,-624.338,257.721,60.506,5.971,49.092,4.63,2.819,133.313,116.938,5,3,67,0
5028.375,4672.755,-624.44,257.763,60.945,5.975,48.617,4.617,2.827,142.367,126.098,5,3,71,0
5028.5,4672.813,-624.542,257.806,61.044,5.982,47.349,4.588,2.826,176.953,157.088,5,2,74,0
5028.625,4672.872,-624.644,257.849,60.825,5.999,46.479,4.556,2.822,231.212,203.652,5,2,72,0
5028.75,4672.93,-624.746,257.892,60.541,6.01,46.384,4.454,2.814,257.32,226.507,5,2,69,0
5028.875,4672.988,-624.849,257.935,60.592,6.01,46.384,4.351,2.81,283.857,252.116,5,2,67,0
5029,4673.046,-624.951,257.978,60.536,5.998,46.574,4.339,2.806,280.063,250.624,5,2,65,0
5029.125,4673.104,-625.053,258.021,60.341,5.98,46.615,4.452,2.812,248.446,225.241,5,2,67,0
5029.25,4673.162,-625.155,258.064,60.82,5.971,46.812,4.661,2.816,214.303,194.659,5,2,68,0
5029.375,4673.22,-625.257,258.106,64.124,5.956,46.915,4.764,2.822,206.275,186.379,6,2,78,0
5029.5,4673.278,-625.359,258.149,68.792,5.942,46.915,4.918,2.817,223.385,198.38,8,2,89,0
5029.625,4673.336,-625.461,258.192,70.675,5.936,46.629,4.954,2.814,294.758,261.007,9,2,88,0
5029.75,4673.394,-625.563,258.235,72.527,5.927,45.967,4.86,2.814,345.445,307.779,10,1,100,0
5029.875,4673.452,-625.665,258.278,71.67,5.925,44.995,4.55,2.821,441.525,400.016,9,1,100,0
5030,4673.51,-625.767,258.321,70.277,5.924,44.997,4.377,2.824,488.906,448.371,9,1,100,0
5030.125,4673.568,-625.869,258.364,66.838,5.928,44.832,4.061,2.826,490.927,451.328,7,1,100,0
5030.25,4673.626,-625.971,258.407,64.269,5.934,44.832,3.77,2.827,471.21,431.836,6,1,100,0
5030.375,4673.684,-626.073,258.449,63.533,5.946,44.658,3.642,2.828,459.27,419.172,6,1,100,0
5030.5,4673.742,-626.175,258.492,62.355,5.945,44.318,3.464,2.832,446.093,404.533,5,1,100,0
5030.625,4673.8,-626.277,258.535,61.854,5.941,44.501,3.46,2.833,445.174,403.985,5,1,100,0
5030.75,4673.858,-626.38,258.578,61.619,5.935,44.719,3.518,2.832,444.585,403.929,5,1,100,0
5030.875,4673.917,-626.482,258.621,62.266,5.931,44.719,3.722,2.823,433.099,393.848,5,1,100,0
5031,4673.975,-626.584,258.664,62.412,5.928,45.463,4.009,2.819,395.828,360.902,5,2,86,0
5031.125,4674.033,-626.686,258.707,62.198,5.922,46.053,4.171,2.816,363.81,332.836,5,2,73,0
5031.25,4674.091,-626.788,258.75,61.609,5.919,46.628,4.533,2.814,280.105,258.772,5,2,64,0
5031.375,4674.148,-626.89,258.792,61.467,5.916,46.836,4.733,2.813,201.889,188.178,5,2,70,0
5031.5,4674.207,-626.992,258.835,62.242,5.916,47.013,5.169,2.802,175.179,163.743,5,3,65,0
5031.625,4674.265,-627.094,258.878,64.565,5.918,47.013,5.618,2.79,146.971,137.819,6,3,68,0
5031.75,4674.323,-627.196,258.921,65.644,5.924,47.194,5.802,2.786,136.013,127.86,7,3,69,0
5031.875,4674.381,-627.298,258.964,66.115,5.934,47.571,6.042,2.787,131.694,123.99,7,3,64,0
5032,4674.439,-627.4,259.007,65.564,5.941,48.068,6.289,2.789,121.036,114.362,7,3,60,0
5032.125,4674.497,-627.502,259.05,65.252,5.955,48.665,6.324,2.793,114.234,108.14,7,4,57,0
5032.25,4674.555,-627.604,259.093,67.59,5.959,49.344,6.347,2.794,99.461,94.581,8,4,63,0
5032.375,4674.613,-627.706,259.135,69.14,5.958,49.344,6.394,2.795,87.887,83.976,8,4,70,0
5032.5,4674.671,-627.808,259.178,70.682,5.955,50.003,6.429,2.796,84.379,80.892,9,4,70,0
5032.625,4674.729,-627.911,259.221,69.379,5.951,50.196,6.411,2.799,81.789,78.705,8,4,68,0
5032.75,4674.787,-628.013,259.264,68.062,5.949,49.99,6.359,2.801,84.089,79.923,8,4,66,0
5032.875,4674.845,-628.115,259.307,65.506,5.943,49.45,6.254,2.803,86.816,81.252,7,4,65,0
5033,4674.903,-628.217,259.35,64.189,5.94,49.45,6.15,2.799,96.015,86.6,6,4,60,0
5033.125,4674.961,-628.319,259.393,64.036,5.933,49.209,6.098,2.796,112.007,98.904,6,4,56,0
5033.25,4675.019,-628.421,259.436,63.944,5.924,48.941,6.26,2.798,123.531,108.582,6,4,53,0
5033.375,4675.077,-628.523,259.478,63.712,5.922,48.632,6.341,2.807,155.823,135.622,6,4,47,0
5033.5,4675.135,-628.625,259.521,63.501,5.927,48.122,6.166,2.812,175.776,151.845,6,3,48,0
5033.625,4675.193,-628.727,259.564,62.697,5.94,47.684,6.056,2.812,214.268,181.953,6,3,44,0
5033.75,4675.251,-628.829,259.607,62.11,5.944,47.684,5.828,2.807,237.09,198.253,5,3,43,0
5033.875,4675.31,-628.931,259.65,61.023,5.945,47.388,5.709,2.792,241.06,200.126,5,3,43,0
5034,4675.368,-629.033,259.693,60.832,5.939,47.509,5.516,2.785,239.613,196.093,5,3,44,0
5034.125,4675.426,-629.135,259.736,61.007,5.937,47.827,5.418,2.785,234.986,189.511,5,3,44,0
5034.25,4675.483,-629.237,259.779,61.113,5.937,48.132,5.412,2.787,233.534,187.051,5,3,43,0
5034.375,4675.542,-629.339,259.821,61.11,5.937,48.132,5.488,2.783,230.223,182.556,5,3,42,0
5034.5,4675.6,-629.442,259.864,61.361,5.937,48.466,5.573,2.78,218.991,172.924,5,4,42,0
5034.625,4675.658,-629.544,259.907,62.11,5.936,48.764,5.804,2.776,209.626,165.419,5,4,40,0
5034.75,4675.716,-629.646,259.95,62.228,5.934,49.2,6.054,2.78,188.144,148.55,5,4,39,0
5034.875,4675.774,-629.748,259.993,61.976,5.93,49.425,6.151,2.785,168.467,133.372,5,4,40,0
5035,4675.832,-629.85,260.036,61.663,5.93,49.782,6.245,2.793,160.066,126.783,5,4,40,0
5035.125,4675.89,-629.952,260.079,61.91,5.933,49.782,6.244,2.799,148.506,117.226,5,4,42,0
5035.25,4675.948,-630.054,260.122,62.695,5.942,49.692,6.219,2.799,146.382,115.227,6,4,44,0
5035.375,4676.006,-630.156,260.164,62.55,5.953,49.502,6.123,2.8,147.885,116.236,6,4,45,0
5035.5,4676.064,-630.258,260.207,62.204,5.958,49.157,5.976,2.8,150.792,119.392,5,4,47,0
5035.625,4676.122,-630.36,260.25,62.007,5.966,48.702,5.873,2.801,150.701,120.018,5,4,50,0
5035.75,4676.18,-630.462,260.293,63.045,5.97,48.702,5.586,2.801,144.171,116.27,6,3,56,0
5035.875,4676.238,-630.564,260.336,63.849,5.97,48.574,5.442,2.801,127.584,104.156,6,3,65,0
5036,4676.296,-630.666,260.379,65.219,5.97,48.942,5.311,2.798,117.367,96.284,7,3,71,0
5036.125,4676.354,-630.768,260.422,65.683,5.968,49.807,5.475,2.795,100.468,82.955,7,3,69,0
5036.25,4676.412,-630.87,260.465,65.523,5.96,50.224,5.638,2.794,92.942,77.323,7,4,66,0
5036.375,4676.47,-630.973,260.507,64.804,5.941,50.068,5.976,2.793,91.91,76.794,6,4,61,0
5036.5,4676.528,-631.075,260.55,64.31,5.929,50.068,6.23,2.793,92.437,77.301,6,4,57,0
5036.625,4676.586,-631.177,260.593,64.214,5.912,49.506,6.329,2.79,93.209,77.546,6,4,58,0
5036.75,4676.645,-631.279,260.636,64.52,5.905,49.091,6.481,2.786,93.684,76.852,6,4,58,0
5036.875,4676.703,-631.381,260.679,64.977,5.904,48.909,6.588,2.785,91.547,74.774,7,4,60,0
5037,4676.761,-631.483,260.722,66.212,5.907,48.967,6.631,2.785,90.618,74.199,7,4,61,0
5037.125,4676.818,-631.585,260.765,66.304,5.92,48.967,6.707,2.784,93.763,76.947,7,4,59,0
5037.25,4676.876,-631.687,260.808,65.76,5.929,49.061,6.706,2.784,105.89,86.338,7,4,54,0
5037.375,4676.935,-631.789,260.85,65.104,5.942,49.182,6.665,2.784,113.961,92.478,7,4,51,0
5037.5,4676.993,-631.891,260.893,66.545,5.948,49.184,6.529,2.781,128.529,103.354,7,4,50,0
5037.625,4677.051,-631.993,260.936,67.436,5.959,48.945,6.451,2.781,132.688,106.4,8,4,53,0
5037.75,4677.109,-632.095,260.979,67.819,5.972,48.477,6.252,2.785,129.127,103.748,8,3,60,0
5037.875,4677.167,-632.197,261.022,66.693,5.98,48.477,5.986,2.792,114.087,92.482,7,3,66,0
5038,4677.225,-632.299,261.065,66.345,5.989,47.75,5.863,2.797,99.423,81.343,7,3,80,0
5038.125,4677.283,-632.401,261.108,66.168,5.979,47.341,5.708,2.809,95.991,78.656,7,3,91,0
5038.25,4677.341,-632.504,261.151,65.944,5.967,47.236,5.652,2.818,100.442,81.746,7,3,92,0
5038.375,4677.399,-632.606,261.193,64.719,5.948,47.529,5.643,2.818,107.834,87.23,6,3,81,0
5038.5,4677.457,-632.708,261.236,63.522,5.947,47.915,5.652,2.809,123.984,99.432,6,3,67,0
5038.625,4677.515,-632.81,261.279,63.221,5.951,47.915,5.697,2.805,125.078,100.457,6,3,65,0
5038.75,4677.573,-632.912,261.322,62.55,5.958,48.469,5.716,2.795,118.214,95.308,6,3,61,0
5038.875,4677.631,-633.014,261.365,61.566,5.969,49.367,5.742,2.789,100.622,81.964,5,4,59,0
5039,4677.689,-633.116,261.408,61.47,5.978,49.748,5.768,2.787,94.244,77.497,5,4,59,0
5039.125,4677.747,-633.218,261.451,62.668,6.002,49.786,5.857,2.788,98.854,81.409,6,4,58,0
5039.25,4677.805,-633.32,261.494,63.958,6.012,49.786,5.869,2.797,129.83,107.636,6,4,51,0
5039.375,4677.863,-633.422,261.536,63.901,6.014,49.296,5.781,2.803,180.026,152.602,6,4,46,0
5039.5,4677.921,-633.524,261.579,62.977,5.993,48.76,5.433,2.816,198.206,170.307,6,3,49,0
5039.625,4677.979,-633.626,261.622,62.513,5.979,48.217,5.118,2.825,192.507,169.749,5,3,57,0
5039.75,4678.038,-633.728,261.665,62.464,5.955,48.148,5.05,2.828,139.111,125.223,5,3,71,0
5039.875,4678.096,-633.83,261.708,62.471,5.942,48.335,5.14,2.836,109.645,99.429,5,3,79,0
5040,4678.153,-633.932,261.751,62.771,5.937,48.335,5.496,2.838,68.282,62.293,6,3,97,0
5040.125,4678.211,-634.035,261.794,64.688,5.927,49.136,5.747,2.835,57.088,51.954,6,3,98,0
5040.25,4678.27,-634.137,261.837,66.879,5.919,50.23,6.298,2.825,46.801,42.267,7,4,93,0
5040.375,4678.328,-634.239,261.879,67.432,5.918,51.223,6.746,2.819,46.223,41.828,8,4,79,0
5040.5,4678.386,-634.341,261.922,67.814,5.922,51.261,6.869,2.81,48.659,44.305,8,4,75,0
5040.625,4678.444,-634.443,261.965,68.072,5.926,51.261,6.788,2.806,58.215,53.867,8,4,68,0
5040.75,4678.502,-634.545,262.008,68.091,5.926,50.368,6.587,2.803,72.646,68.012,8,4,67,0
5040.875,4678.56,-634.647,262.051,67.359,5.926,48.99,6.065,2.799,81.278,76.258,8,3,78,0
5041,4678.618,-634.749,262.094,65.507,5.926,47.674,5.634,2.793,102.387,95.27,7,3,81,0
5041.125,4678.676,-634.851,262.137,64.317,5.932,46.524,5.468,2.79,131.876,119.448,6,3,80,0
5041.25,4678.734,-634.953,262.18,62.037,5.949,45.947,5.155,2.788,149.466,133.455,5,2,80,0
5041.375,4678.792,-635.055,262.222,60.95,5.958,45.947,4.88,2.79,182.919,160.43,5,2,74,0
5041.5,4678.85,-635.157,262.265,61.074,5.97,45.668,4.786,2.792,194.819,170.449,5,2,78,0
5041.625,4678.908,-635.259,262.308,62.045,5.977,45.917,4.673,2.793,203.734,178.616,5,2,80,0
5041.75,4678.966,-635.361,262.351,62.528,5.979,46.12,4.628,2.795,197.855,174.004,5,2,82,0
5041.875,4679.024,-635.464,262.394,62.693,5.981,46.141,4.632,2.8,193.565,170.562,6,2,85,0
5042,4679.082,-635.566,262.437,61.658,5.975,46.141,4.701,2.809,189.939,168.389,5,2,81,0
5042.125,4679.14,-635.668,262.48,60.963,5.97,46.018,4.75,2.813,197.88,176.053,5,2,77,0
5042.25,4679.198,-635.77,262.523,60.156,5.956,45.864,4.814,2.813,206.4,183.768,5,2,73,0
5042.375,4679.256,-635.872,262.565,60.646,5.949,45.972,4.801,2.806,227.882,203.91,5,2,68,0
5042.5,4679.314,-635.974,262.608,61.412,5.941,46.18,4.766,2.806,243.675,220.125,5,2,67,0
5042.625,4679.373,-636.076,262.651,63.124,5.948,46.453,4.642,2.807,245.266,222.449,6,2,73,0
5042.75,4679.431,-636.178,262.694,63.581,5.955,46.453,4.572,2.813,232.779,212.458,6,2,80,0
5042.875,4679.488,-636.28,262.737,63.155,5.97,46.839,4.606,2.814,205.605,190.05,6,2,78,0
5043,4679.546,-636.382,262.78,62.564,5.978,47.364,4.757,2.814,191.031,178.445,6,2,70,0
5043.125,4679.604,-636.484,262.823,62.982,5.981,47.759,4.818,2.811,168.391,160.645,6,3,71,0
5043.25,4679.663,-636.586,262.866,65.252,5.993,48.137,4.78,2.803,162.038,155.484,7,3,75,0
5043.375,4679.721,-636.688,262.909,67.996,6.008,48.183,4.674,2.799,157.37,151.178,8,2,89,0
5043.5,4679.779,-636.79,262.951,69.143,6.011,48.183,4.683,2.799,155.935,149.471,8,2,95,0
5043.625,4679.837,-636.892,262.994,70.416,6.004,48.032,4.742,2.799,154.364,147.991,9,2,100,0
5043.75,4679.895,-636.995,263.037,69.797,5.987,47.832,4.896,2.798,149.412,143.854,9,2,98,0
5043.875,4679.953,-637.097,263.08,68.807,5.979,47.641,4.938,2.796,146.646,142.345,8,2,95,0
5044,4680.011,-637.199,263.123,66.86,5.97,47.541,4.869,2.796,148.576,144.679,7,2,89,0
5044.125,4680.069,-637.301,263.166,66.098,5.969,47.541,4.694,2.803,164.184,159.618,7,2,87,0
5044.25,4680.127,-637.403,263.209,65.925,5.974,47.136,4.606,2.807,203.334,195.692,7,2,85,0
5044.375,4680.185,-637.505,263.251,65.157,5.985,46.411,4.39,2.818,233.458,223.852,7,2,96,0
5044.5,4680.243,-637.607,263.294,63.731,5.991,45.791,4.049,2.821,306.323,294.251,6,2,100,0
5044.625,4680.301,-637.709,263.337,63.086,5.995,45.579,3.856,2.819,339.716,327.979,6,1,100,0
5044.75,4680.359,-637.811,263.38,62.545,5.995,45.586,3.566,2.812,374.483,366.302,6,1,100,0
5044.875,4680.417,-637.913,263.423,62.411,5.992,45.586,3.518,2.812,359.35,355.322,5,1,100,0
5045,4680.475,-638.015,263.466,62.032,5.984,45.652,3.577,2.817,341.255,338.432,5,1,100,0
5045.125,4680.533,-638.117,263.509,62.513,5.975,45.653,3.751,2.823,303.764,301.578,5,1,100,0
5045.25,4680.591,-638.219,263.552,63.192,5.972,46,3.86,2.824,266.338,264.093,6,1,100,0
5045.375,4680.649,-638.321,263.595,64.397,5.973,46.525,3.894,2.822,244.126,241.968,6,2,100,0
5045.5,4680.708,-638.423,263.637,64.22,5.976,46.525,4.04,2.822,195.565,194.08,6,2,100,0
5045.625,4680.766,-638.526,263.68,64.095,5.982,47.092,4.187,2.823,156.618,156.7,6,2,100,0
5045.75,4680.823,-638.628,263.723,65.078,5.988,47.351,4.612,2.822,144.548,145.541,7,2,99,0
5045.875,4680.881,-638.73,263.766,66.658,5.992,47.675,5.08,2.814,135.178,137.423,7,2,88,0
5046,4680.939,-638.832,263.809,67.307,6.004,47.91,5.28,2.81,145.519,148.357,7,3,78,0
5046.125,4680.998,-638.934,263.852,68.505,6.009,47.976,5.472,2.806,157.875,161.337,8,3,73,0
5046.25,4681.056,-639.036,263.895,69.037,6.005,47.976,5.284,2.807,189.558,196.177,8,2,72,0
5046.375,4681.114,-639.138,263.938,69.978,5.984,47.777,5.097,2.813,205.082,214.551,9,2,80,0
5046.5,4681.172,-639.24,263.98,71.146,5.962,47.556,4.733,2.816,232.157,248.486,9,2,96,0
5046.625,4681.23,-639.342,264.023,71.902,5.955,47.373,4.474,2.813,259.394,279.188,10,2,100,0
5046.75,4681.288,-639.444,264.066,72.464,5.956,47.25,4.354,2.806,273.723,292.556,10,1,100,0
5046.875,4681.346,-639.546,264.109,70.165,5.975,47.25,4.104,2.805,292.996,305.803,9,1,100,0
5047,4681.404,-639.648,264.152,68.395,5.986,46.899,3.995,2.807,278.767,285.765,8,1,100,0
5047.125,4681.462,-639.75,264.195,66.1,6.004,46.565,3.848,2.813,257.181,262.686,7,1,100,0
5047.25,4681.52,-639.852,264.238,66.427,6.009,46.296,3.729,2.813,203.039,207.373,7,1,100,0
5047.375,4681.578,-639.954,264.281,67.081,6.019,46.051,3.632,2.812,165.773,169.617,7,1,100,0
5047.5,4681.636,-640.057,264.323,68.555,6.034,45.799,3.364,2.809,159.991,163.243,8,1,100,0
5047.625,4681.694,-640.159,264.366,70.635,6.037,45.799,3.171,2.814,180.661,180.415,9,0,100,0
5047.75,4681.752,-640.261,264.409,72.112,6.02,45.464,3.158,2.821,209.91,208.031,10,0,100,0
5047.875,4681.81,-640.363,264.452,75.264,5.983,45.399,3.248,2.835,297.228,298.725,11,0,100,0
5048,4681.868,-640.465,264.495,76.222,5.968,45.454,3.332,2.839,375.122,390.525,12,0,100,0
5048.125,4681.926,-640.567,264.538,76.001,5.955,45.554,3.352,2.838,394.455,417.441,11,0,100,0
5048.25,4681.984,-640.669,264.581,74.792,5.96,45.554,3.381,2.834,399.023,429.785,11,0,100,0
5048.375,4682.042,-640.771,264.624,74.928,5.965,45.572,3.421,2.836,395.453,422.488,11,0,100,0
5048.5,4682.101,-640.873,264.666,77.527,5.974,45.585,3.43,2.838,398.973,421.484,12,0,100,0
5048.625,4682.158,-640.975,264.709,80.502,5.973,45.798,3.388,2.832,418.854,429.669,14,0,100,0
5048.75,4682.216,-641.077,264.752,80.969,5.961,45.922,3.349,2.827,465.989,465.773,14,0,100,0
5048.875,4682.274,-641.179,264.795,79.714,5.946,45.838,3.268,2.814,504.273,499.251,13,0,100,0
5049,4682.333,-641.281,264.838,77.251,5.943,45.838,3.179,2.809,610.354,595.178,12,0,100,0
5049.125,4682.391,-641.383,264.881,76.009,5.946,45.609,3.125,2.812,752.733,724.327,11,0,100,0
5049.25,4682.449,-641.485,264.924,73.434,5.957,45.304,2.997,2.822,835.3,799.384,10,0,100,0
5049.375,4682.507,-641.588,264.967,71.954,5.963,45.218,2.91,2.833,1006.188,956.854,10,0,100,0
5049.5,4682.565,-641.69,265.009,68.918,5.968,45.063,2.901,2.836,1084.134,1029.604,8,0,100,0
5049.625,4682.623,-641.792,265.052,67.113,5.968,44.946,2.921,2.833,1203.725,1142.227,7,0,100,0
5049.75,4682.681,-641.894,265.095,66.882,5.968,44.946,2.951,2.83,1268.575,1206.891,7,0,100,0
5049.875,4682.739,-641.996,265.138,67.187,5.972,44.932,2.963,2.823,1281.869,1222.848,7,0,100,0
5050,4682.797,-642.098,265.181,67.623,5.975,44.995,2.985,2.813,1266.688,1216.365,8,0,100,0
5050.125,4682.854,-642.2,265.224,67.858,5.976,45.17,3,2.808,1194.203,1154.098,8,0,100,0
5050.25,4682.912,-642.303,265.267,68.939,5.977,45.245,3.049,2.803,1144.699,1110.671,8,0,100,0
5050.375,4682.969,-642.405,265.31,70.307,5.98,45.245,3.156,2.807,1056.36,1038.801,9,0,100,0
5050.5,4683.026,-642.508,265.353,70.693,5.988,45.313,3.23,2.813,1032.387,1029.963,9,0,100,0
5050.625,4683.083,-642.61,265.396,70.95,5.991,45.181,3.349,2.824,1055.107,1056.805,9,0,100,0
5050.75,4683.141,-642.712,265.439,70.964,5.995,45.189,3.361,2.832,1169.346,1178.5,9,0,100,0
5050.875,4683.198,-642.815,265.483,71.028,5.977,45.184,3.333,2.835,1344.24,1375.191,9,0,100,0
5051,4683.255,-642.917,265.526,70.693,5.971,45.186,3.227,2.839,1433.987,1481.458,9,0,100,0
5051.125,4683.313,-643.02,265.569,70.265,5.971,45.186,3.06,2.841,1588.022,1665.151,9,0,100,0
5051.25,4683.37,-643.122,265.612,69.634,5.973,44.981,2.967,2.845,1653.026,1737.851,9,0,100,0
5051.375,4683.427,-643.224,265.655,70.316,5.976,44.566,2.818,2.846,1782.856,1864.367,9,0,100,0
5051.5,4683.484,-643.327,265.698,71.154,5.978,44.348,2.719,2.845,1964.706,2022.026,9,0,100,0
5051.625,4683.542,-643.429,265.741,72.99,5.979,44.233,2.661,2.839,2102.094,2142.254,10,0,100,0
5051.75,4683.599,-643.532,265.784,73.461,5.976,44.233,2.48,2.827,2519.032,2524.875,10,0,100,0
5051.875,4683.656,-643.634,265.827,73.016,5.973,44.218,2.368,2.823,3238.4,3160.875,10,0,100,0
5052,4683.713,-643.736,265.87,71.788,5.958,43.939,2.157,2.82,3835.893,3661.339,9,0,100,0
5052.125,4683.771,-643.839,265.913,72.61,5.945,43.336,1.997,2.824,5679.186,5153.829,10,0,100,0
5052.25,4683.828,-643.941,265.957,74.174,5.919,42.568,1.926,2.825,7970.481,7029.683,11,0,100,0
5052.375,4683.885,-644.044,266,77.67,5.914,42.395,1.794,2.822,9084.929,8004.614,12,0,100,0
5052.5,4683.942,-644.146,266.043,78.724,5.922,42.395,1.704,2.818,11134.362,10046.999,13,0,100,0
5052.625,4684,-644.248,266.086,78.354,5.949,42.563,1.692,2.818,11993.734,11037.626,13,0,100,0
5052.75,4684.057,-644.351,266.129,77.942,5.971,43.356,1.714,2.821,12866.527,12275.534,12,0,100,0
5052.875,4684.114,-644.453,266.172,78.48,5.978,43.805,1.696,2.822,12093.698,11673.882,13,0,100,0
5053,4684.171,-644.556,266.215,80.06,5.985,43.921,1.648,2.824,11224.159,10754.64,13,0,100,0
5053.125,4684.229,-644.658,266.258,80.494,5.982,43.921,1.515,2.836,9253.009,8545.396,14,0,100,0
5053.25,4684.286,-644.76,266.301,80.591,5.978,43.84,1.468,2.842,7589.181,6706.294,14,0,100,0
5053.375,4684.343,-644.863,266.344,82.394,5.968,43.803,1.476,2.845,7002.422,6080.489,15,0,100,0
5053.5,4684.401,-644.965,266.388,85.733,5.964,43.683,1.561,2.827,6499.862,5518.048,16,0,100,0
5053.625,4684.458,-645.068,266.431,86.948,5.961,43.567,1.596,2.818,7020.813,5892.913,17,0,100,0
5053.75,4684.515,-645.17,266.474,86.879,5.964,43.127,1.629,2.81,7667.209,6405.908,17,0,100,0
5053.875,4684.572,-645.273,266.517,83.676,5.969,43.127,1.626,2.816,9355.367,7745.198,15,0,100,0
5054,4684.63,-645.375,266.56,81.44,5.984,43.393,1.622,2.821,10384.506,8536.647,14,0,100,0
5054.125,4684.687,-645.477,266.603,76.993,5.995,43.414,1.629,2.831,10250.707,8408.811,12,0,100,0
5054.25,4684.744,-645.58,266.646,75.121,5.997,43.53,1.675,2.835,8738.568,7173.933,11,0,100,0
5054.375,4684.802,-645.682,266.689,71.971,5.996,43.522,1.721,2.845,7690.107,6339.779,10,0,100,0
5054.5,4684.859,-645.785,266.732,68.41,5.998,43.599,1.873,2.852,5907.217,4952.91,8,0,100,0
5054.625,4684.916,-645.887,266.775,66.384,5.999,43.599,2.101,2.855,5039.339,4297.182,7,0,100,0
5054.75,4684.974,-645.989,266.818,62.783,5.991,43.68,2.233,2.854,4930.475,4215.938,6,0,100,0
5054.875,4685.031,-646.092,266.862,60.554,5.968,43.833,2.489,2.845,5151.28,4391.563,5,0,100,0
5055,4685.088,-646.194,266.905,59.852,5.955,43.955,2.601,2.84,5631.239,4805.798,4,0,100,0
5055.125,4685.146,-646.297,266.948,59.228,5.943,44.074,2.804,2.831,5836.282,5013.356,4,1,100,0
5055.25,4685.203,-646.399,266.991,59.629,5.948,44.074,2.984,2.822,5994.872,5282.312,4,1,100,0
5055.375,4685.26,-646.501,267.034,59.982,5.974,44.228,3.037,2.819,5786.39,5255.001,4,1,100,0
5055.5,4685.317,-646.604,267.077,60.304,6.012,44.134,3.005,2.813,5550.721,5101.354,5,1,100,0
5055.625,4685.375,-646.706,267.12,59.769,6.029,44.168,2.836,2.81,4816.809,4494.614,4,1,100,0
5055.75,4685.432,-646.809,267.163,59.668,6.053,44.044,2.756,2.811,4347.881,4078.917,4,1,100,0
5055.875,4685.489,-646.911,267.206,61.038,6.063,44.043,2.653,2.818,3391.028,3222.003,5,0,100,0
5056,4685.546,-647.013,267.249,62.368,6.07,44.043,2.588,2.825,2652.809,2560.639,5,0,100,0
5056.125,4685.604,-647.116,267.292,64.991,6.088,44.034,2.553,2.838,2406.594,2334.521,7,0,100,0
5056.25,4685.661,-647.218,267.336,66.208,6.091,44.082,2.495,2.846,2162.131,2082.313,7,0,100,0
5056.375,4685.718,-647.321,267.379,66.496,6.08,43.654,2.464,2.845,2225.425,2089.833,7,0,100,0
5056.5,4685.775,-647.423,267.422,67.265,6.051,43.36,2.449,2.836,2357.855,2185.256,7,0,100,0
