Depth,TVD,DX,DY,GR,KTH,CAL,AC,CNL,DEN,RT,RXO,SH,POR,PERM,sw
4658.625,4658.515,5.096,-17.878,59.623,-9999,9.916,54.487,3.487,2.543,281.856,278.129,24.24,5.074,0.797,23.311
4658.75,4658.64,5.097,-17.879,59.384,-9999,10.014,54.258,3.414,2.548,304.883,302.191,24.24,5.165,0.846,22.211
4658.875,4658.765,5.097,-17.881,59.125,-9999,10.01,54.127,3.65,2.551,313.106,310.905,24.24,5.374,0.967,20.982
4659,4658.89,5.097,-17.882,58.906,-9999,9.964,53.999,3.991,2.557,317.719,315.58,24.24,5.6,1.11,20
4659.125,4659.015,5.097,-17.883,59.235,-9999,9.753,53.988,4.538,2.564,319.728,315.801,24.24,5.743,1.208,19.477
4659.25,4659.14,5.098,-17.884,59.743,-9999,9.578,53.931,4.755,2.564,318.644,312.597,24.24,5.87,1.301,19.103
4659.375,4659.265,5.098,-17.885,60.083,-9999,9.348,53.906,5.015,2.565,316.37,305.552,24.24,5.983,1.387,18.8
4659.5,4659.39,5.098,-17.886,60.108,-9999,9.296,53.837,5.135,2.57,315.975,301.372,24.24,6.044,1.435,18.609
4659.625,4659.515,5.099,-17.887,-9999,-9999,9.441,53.756,5.067,2.576,317.33,299.86,24.24,6.05,1.44,18.543
4659.75,4659.64,5.099,-17.888,-9999,-9999,9.697,53.721,4.856,2.581,319.116,299.068,24.24,5.998,1.398,18.666
4659.875,4659.765,5.1,-17.889,-9999,-9999,9.803,53.648,4.749,2.583,320.255,299.282,24.24,5.977,1.382,18.687
4660,4659.89,5.101,-17.89,-9999,-9999,9.836,53.636,4.733,2.591,321.078,300.121,24.24,6.016,1.412,18.551
4660.125,4660.015,5.101,-17.891,-9999,-9999,9.812,53.61,4.817,2.6,315.249,296.047,24.24,6.088,1.47,18.547
4660.25,4660.14,5.102,-17.892,-9999,-9999,9.766,53.606,5.007,2.615,296.408,280.885,24.24,6.155,1.525,18.884
4660.375,4660.265,5.103,-17.893,-9999,-9999,9.717,53.62,5.231,2.63,274.5,262.298,24.24,6.27,1.623,19.24
4660.5,4660.39,5.104,-17.894,-9999,-9999,9.7,53.684,5.409,2.638,262.039,250.991,24.24,6.417,1.755,19.335
4660.625,4660.515,5.104,-17.895,-9999,-9999,9.741,53.713,5.585,2.642,254.236,243.176,24.24,6.563,1.892,19.197
4660.75,4660.64,5.105,-17.896,-9999,-9999,9.83,53.893,5.729,2.638,248.387,236.542,24.24,6.639,1.966,19.127
4660.875,4660.765,5.106,-17.897,-9999,-9999,9.844,53.985,5.694,2.632,245.839,233.331,24.24,6.619,1.947,19.311
4661,4660.89,5.107,-17.897,-9999,-9999,9.71,54.223,5.407,2.612,241.779,228.152,24.24,6.59,1.919,19.512
4661.125,4661.015,5.108,-17.898,-9999,-9999,9.612,54.485,5.245,2.597,241.142,226.77,24.24,6.542,1.872,19.676
4661.25,4661.14,5.109,-17.899,-9999,-9999,9.545,54.61,5.153,2.577,247.329,231.2,24.24,6.556,1.885,19.415
4661.375,4661.265,5.11,-17.899,-9999,-9999,9.536,54.736,5.134,2.565,262.357,243.478,24.24,6.627,1.955,18.59
4661.5,4661.39,5.111,-17.9,-9999,-9999,9.57,54.953,5.105,2.565,284.787,262.32,24.24,6.681,2.009,17.348
4661.625,4661.515,5.112,-17.9,-9999,-9999,9.708,55.133,4.828,2.576,355.061,321.573,24.24,6.677,2.005,16.005
4661.75,4661.64,5.113,-17.901,-9999,-9999,9.831,55.206,4.614,2.58,402.435,361.893,24.24,6.626,1.954,14.865
4661.875,4661.765,5.115,-17.901,-9999,-9999,10.03,55.416,4.49,2.574,461.573,413.648,24.24,6.666,1.994,13.957
4662,4661.89,5.116,-17.902,-9999,-9999,10.112,55.461,4.661,2.561,484.598,435.336,24.24,6.796,2.128,13.369
4662.125,4662.015,5.117,-17.902,-9999,-9999,10.05,55.497,5.078,2.548,479.327,433.466,24.24,7.074,2.434,12.984
4662.25,4662.14,5.118,-17.902,-9999,-9999,9.813,55.533,5.649,2.534,449.06,411.54,24.24,7.316,2.726,12.977
4662.375,4662.265,5.119,-17.902,-9999,-9999,9.558,55.539,5.973,2.527,408.072,379.786,24.24,7.302,2.708,13.653
4662.5,4662.39,5.12,-17.903,-9999,-9999,9.448,55.523,5.918,2.531,374.501,352.124,24.24,7.173,2.55,14.723
4662.625,4662.515,5.122,-17.903,-9999,-9999,9.51,55.518,5.689,2.557,318.793,303.727,24.24,7.032,2.386,15.928
4662.75,4662.64,5.123,-17.903,-9999,-9999,9.649,55.5,5.617,2.577,293.166,280.835,24.24,6.995,2.344,16.911
4662.875,4662.765,5.124,-17.903,-9999,-9999,9.884,55.499,5.574,2.602,260.077,251.18,24.24,7.013,2.364,17.713
4663,4662.89,5.125,-17.903,-9999,-9999,9.972,55.519,5.565,2.612,239.019,232.357,24.24,7.013,2.365,18.519
4663.125,4663.015,5.127,-17.903,-9999,-9999,9.849,55.554,5.575,2.608,223.586,218.593,-9999,7.061,2.419,19.081
4663.25,4663.14,5.128,-17.902,-9999,-9999,9.531,55.57,5.641,2.594,207.429,204.224,-9999,7.052,2.409,19.674
4663.375,4663.265,5.129,-17.902,-9999,-9999,9.309,55.601,5.788,2.584,197.879,195.659,-9999,7.118,2.485,20.117
4663.5,4663.39,5.13,-17.902,-9999,-9999,9.069,55.606,6.276,2.569,177.209,176.289,-9999,7.267,2.664,20.525
4663.625,4663.515,5.131,-17.902,-9999,-9999,9.067,-9999,6.532,2.565,167.111,166.115,-9999,7.399,2.831,20.956
4663.75,4663.64,5.132,-17.901,-9999,-9999,9.142,-9999,6.588,2.564,161.266,159.419,-9999,7.359,2.779,21.482
4663.875,4663.765,5.134,-17.901,-9999,-9999,9.369,-9999,5.891,2.579,170.307,164.315,-9999,6.939,2.282,22.107
4664,4663.89,5.135,-17.9,-9999,-9999,9.559,-9999,5.042,2.598,194.408,182.701,-9999,6.386,1.726,21.939
4664.125,4664.015,5.136,-17.9,-9999,-9999,9.722,-9999,4.258,2.612,251.502,228.406,-9999,5.93,1.345,20.608
4664.25,4664.14,5.137,-17.899,-9999,-9999,9.895,-9999,3.508,2.616,358.044,312.919,-9999,5.647,1.142,18.599
4664.375,4664.265,5.138,-17.898,-9999,-9999,9.967,-9999,3.167,2.61,441.308,376.743,-9999,5.422,0.996,16.959
4664.5,4664.39,5.139,-17.898,-9999,-9999,10.001,-9999,2.532,2.6,592.671,487.479,-9999,5.175,0.852,16.003
4664.625,4664.515,5.14,-17.897,-9999,-9999,9.93,-9999,2.239,2.598,660.702,535.248,-9999,4.947,0.732,15.601
4664.75,4664.64,5.141,-17.896,-9999,-9999,9.701,-9999,2.059,2.596,720.073,576.187,-9999,4.819,0.67,15.374
4664.875,4664.765,5.142,-17.895,-9999,-9999,9.405,-9999,2.064,2.593,753.654,599.206,-9999,0,0,0
4665,4664.89,5.143,-17.895,-9999,-9999,9.186,-9999,2.216,2.591,761.128,604.444,-9999,0,0,0
4665.125,4665.015,5.144,-17.894,-9999,-9999,8.907,-9999,2.719,2.592,-9999,-9999,-9999,0,0,0
4665.25,4665.14,5.145,-17.893,-9999,-9999,8.812,-9999,3.092,2.593,-9999,-9999,-9999,0,0,0
4665.375,4665.265,5.145,-17.892,-9999,-9999,8.734,-9999,3.496,2.594,-9999,-9999,-9999,0,0,0
4665.5,4665.39,5.146,-17.891,-9999,-9999,8.63,-9999,4.097,2.599,-9999,-9999,-9999,0,0,0
4665.625,4665.515,5.147,-17.89,-9999,-9999,8.615,-9999,4.247,2.602,-9999,-9999,-9999,0,0,0
4665.75,4665.64,5.147,-17.889,-9999,-9999,8.633,-9999,4.365,2.603,-9999,-9999,-9999,0,0,0
4665.875,4665.765,5.148,-17.888,-9999,-9999,8.655,-9999,4.521,2.6,-9999,-9999,-9999,0,0,0
4666,4665.89,5.149,-17.887,-9999,-9999,8.658,-9999,4.653,2.597,-9999,-9999,-9999,0,0,0
4666.125,4666.015,5.149,-17.885,-9999,-9999,8.632,-9999,4.584,2.597,-9999,-9999,-9999,0,0,0
4666.25,4666.14,5.149,-17.884,-9999,-9999,8.615,-9999,4.432,2.599,-9999,-9999,-9999,0,0,0
4666.375,4666.265,5.15,-17.883,-9999,-9999,8.592,-9999,4.421,2.604,-9999,-9999,-9999,0,0,0
4666.5,4666.39,5.15,-17.882,-9999,-9999,8.577,-9999,4.657,2.608,-9999,-9999,-9999,0,0,0
4666.625,4666.515,5.151,-17.881,-9999,-9999,8.564,-9999,5.175,2.61,-9999,-9999,-9999,0,0,0
4666.75,4666.64,5.151,-17.879,-9999,-9999,8.553,-9999,6.021,2.611,-9999,-9999,-9999,0,0,0
4666.875,4666.765,5.151,-17.878,-9999,-9999,8.552,-9999,6.706,2.608,-9999,-9999,-9999,0,0,0
4667,4666.89,5.151,-17.877,-9999,-9999,8.558,-9999,7.573,2.603,-9999,-9999,-9999,0,0,0
4667.125,4667.015,5.151,-17.877,-9999,-9999,8.651,-9999,9.658,2.599,-9999,-9999,-9999,0,0,0
4667.25,4667.14,5.151,-17.877,-9999,-9999,8.772,-9999,10.901,2.6,-9999,-9999,-9999,0,0,0
4667.375,4667.265,5.151,-17.877,-9999,-9999,9.007,-9999,12.501,2.602,-9999,-9999,-9999,0,0,0
4667.5,4667.39,5.151,-17.877,-9999,-9999,9.135,-9999,13.383,2.602,-9999,-9999,-9999,0,0,0
4667.625,4667.515,5.151,-17.877,-9999,-9999,9.136,-9999,13.771,2.6,-9999,-9999,-9999,0,0,0
4667.75,4667.64,5.151,-17.877,-9999,-9999,9.057,-9999,13.862,2.598,-9999,-9999,-9999,0,0,0
4667.875,4667.765,5.151,-17.877,-9999,-9999,9,-9999,13.689,2.6,-9999,-9999,-9999,0,0,0
4668,4667.89,5.151,-17.877,-9999,-9999,8.948,-9999,13.348,2.601,-9999,-9999,-9999,0,0,0
4668.125,4668.015,5.151,-17.877,-9999,-9999,8.939,-9999,13.255,2.601,-9999,-9999,-9999,0,0,0
4668.25,4668.14,5.151,-17.877,-9999,-9999,8.935,-9999,13.24,2.601,-9999,-9999,-9999,0,0,0
4668.375,4668.265,5.151,-17.877,-9999,-9999,8.933,-9999,13.28,2.602,-9999,-9999,-9999,0,0,0
4668.5,4668.39,5.151,-17.877,-9999,-9999,8.933,-9999,13.244,2.601,-9999,-9999,-9999,0,0,0
4668.625,4668.515,5.151,-17.877,-9999,-9999,8.918,-9999,13.13,2.6,-9999,-9999,-9999,0,0,0
4668.75,4668.64,5.151,-17.877,-9999,-9999,6.08,-9999,13.064,2.6,-9999,-9999,-9999,0,0,0
4668.875,4668.765,5.151,-17.877,-9999,-9999,3.287,-9999,13.122,2.602,-9999,-9999,-9999,0,0,0
4669,4668.89,5.151,-17.877,-9999,-9999,3.287,-9999,13.205,2.603,-9999,-9999,-9999,0,0,0
4669.125,4669.015,5.151,-17.877,-9999,-9999,3.287,-9999,13.17,2.6,-9999,-9999,-9999,0,0,0
4669.25,4669.14,5.151,-17.877,-9999,-9999,3.287,-9999,13.193,2.597,-9999,-9999,-9999,0,0,0
4669.375,4669.265,5.151,-17.877,-9999,-9999,3.287,-9999,13.305,2.598,-9999,-9999,-9999,0,0,0
4669.5,4669.39,5.151,-17.877,-9999,-9999,3.287,-9999,13.4,2.602,-9999,-9999,-9999,0,0,0
4669.625,4669.515,5.151,-17.877,-9999,-9999,3.287,-9999,13.396,2.603,-9999,-9999,-9999,0,0,0
4669.75,4669.64,5.151,-17.877,-9999,-9999,3.287,-9999,13.33,2.6,-9999,-9999,-9999,0,0,0
4669.875,4669.765,5.151,-17.877,-9999,-9999,3.287,-9999,13.283,2.587,-9999,-9999,-9999,0,0,0
4670,4669.89,5.151,-17.877,-9999,-9999,3.287,-9999,13.306,2.525,-9999,-9999,-9999,-9999,-9999,-9999
4670.125,4670.015,5.151,-17.877,-9999,-9999,3.287,-9999,13.33,2.501,-9999,-9999,-9999,-9999,-9999,-9999
4670.25,4670.14,5.151,-17.877,-9999,-9999,5.792,-9999,13.37,2.491,-9999,-9999,-9999,-9999,-9999,-9999
4670.375,4670.265,5.151,-17.877,-9999,-9999,8.3,-9999,13.403,2.49,-9999,-9999,-9999,-9999,-9999,-9999
4670.5,4670.39,5.151,-17.877,-9999,-9999,8.3,-9999,13.407,2.491,-9999,-9999,-9999,-9999,-9999,-9999
4670.625,4670.515,5.151,-17.877,-9999,-9999,-9999,-9999,13.403,2.496,-9999,-9999,-9999,-9999,-9999,-9999
4670.75,4670.64,5.151,-17.877,-9999,-9999,-9999,-9999,13.43,2.497,-9999,-9999,-9999,-9999,-9999,-9999
4670.875,4670.765,5.151,-17.877,-9999,-9999,-9999,-9999,13.523,2.494,-9999,-9999,-9999,-9999,-9999,-9999
4671,4670.89,5.151,-17.877,-9999,-9999,-9999,-9999,13.579,2.493,-9999,-9999,-9999,-9999,-9999,-9999
4671.125,4671.015,5.151,-17.877,-9999,-9999,-9999,-9999,13.55,2.495,-9999,-9999,-9999,-9999,-9999,-9999
4671.25,4671.14,5.151,-17.877,-9999,-9999,-9999,-9999,13.438,2.499,-9999,-9999,-9999,-9999,-9999,-9999
4671.375,4671.265,5.151,-17.877,-9999,-9999,-9999,-9999,13.369,2.5,-9999,-9999,-9999,-9999,-9999,-9999
4671.5,4671.39,5.151,-17.877,-9999,-9999,-9999,-9999,13.363,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4671.625,4671.515,5.151,-17.877,-9999,-9999,-9999,-9999,13.506,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4671.75,4671.64,5.151,-17.877,-9999,-9999,-9999,-9999,13.543,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4671.875,4671.765,5.151,-17.877,-9999,-9999,-9999,-9999,13.399,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672,4671.89,5.151,-17.877,-9999,-9999,-9999,-9999,13.225,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.125,4672.015,5.151,-17.877,-9999,-9999,-9999,-9999,13.114,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.25,4672.14,5.151,-17.877,-9999,-9999,-9999,-9999,13.072,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.375,4672.265,5.151,-17.877,-9999,-9999,-9999,-9999,13.081,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.5,4672.39,5.151,-17.877,-9999,-9999,-9999,-9999,13.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.625,4672.515,5.151,-17.877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.75,4672.64,5.151,-17.877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4672.875,4672.765,5.151,-17.877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4673,4672.89,5.151,-17.877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
