Depth,TVD,DX,DY,GR,KTH,CAL,AC,DEN,RT,RXO,SH,POR,SW,PERM
4669.75,4669.671,-3.739,-20.016,64.628,55.436,8.754,52.362,2.735,157.524,160.522,28.35,0,100,0
4669.875,4669.796,-3.739,-20.016,70.818,59.307,8.751,52.526,2.733,152.582,153.661,31.35,0,100,0
4670,4669.921,-3.739,-20.017,71.571,58.767,8.741,51.547,2.742,164.164,160.553,30.923,0,100,0
4670.125,4670.046,-3.739,-20.017,64.467,51.263,8.729,50.855,2.753,197.599,188.119,25.271,0,100,0
4670.25,4670.171,-3.74,-20.018,54.611,41.538,8.716,50.275,2.756,246.426,232.156,18.68,0,100,0
4670.375,4670.296,-3.74,-20.018,50.303,37.398,8.708,49.981,2.75,292.707,276.249,16.105,0,100,0
4670.5,4670.421,-3.74,-20.019,52.993,40.024,8.71,49.796,2.749,321.441,303.661,17.723,0,100,0
4670.625,4670.546,-3.74,-20.019,58.137,44.684,8.718,49.766,2.76,336.892,315.314,20.727,0,100,0
4670.75,4670.671,-3.74,-20.02,59.378,45.59,8.723,49.303,2.776,373.22,338.905,21.331,0,100,0
4670.875,4670.796,-3.74,-20.02,56.684,42.867,8.72,48.681,2.785,484.893,424.723,19.535,0,100,0
4671,4670.921,-3.74,-20.021,53.735,40.08,8.713,48.271,2.778,709.187,613.456,17.758,0,100,0
4671.125,4671.046,-3.741,-20.021,53.907,39.702,8.708,48.178,2.762,999.928,877.51,17.522,0,100,0
4671.25,4671.171,-3.741,-20.022,55.982,40.579,8.706,48.278,2.746,1241.992,1112.422,18.072,0,100,0
4671.375,4671.296,-3.741,-20.022,58.001,41.51,8.706,48.743,2.734,1363.59,1242.782,18.662,0,100,0
4671.5,4671.421,-3.741,-20.023,59.294,42.192,8.706,48.892,2.73,1361.525,1256.895,19.099,0,100,0
4671.625,4671.546,-3.741,-20.023,61.071,43.557,8.706,48.932,2.73,1260.423,1177.531,19.985,0,100,0
4671.75,4671.671,-3.741,-20.024,63.051,45.362,8.708,48.869,2.738,1070.896,1010.998,21.179,0,100,0
4671.875,4671.796,-3.741,-20.025,63.503,45.841,8.713,48.696,2.751,863.969,815.842,21.5,0,100,0
4672,4671.921,-3.742,-20.025,62.074,44.47,8.718,48.64,2.766,726.519,674.768,20.585,0,100,0
4672.125,4672.046,-3.742,-20.026,59.027,41.854,8.719,48.266,2.779,713.443,645.734,18.882,0,100,0
4672.25,4672.171,-3.742,-20.026,54.986,39.166,8.714,47.739,2.787,837.27,735.039,17.189,0,100,0
4672.375,4672.296,-3.742,-20.027,50.591,36.709,8.706,47.311,2.786,1129.707,966.625,15.688,0,100,0
4672.5,4672.421,-3.742,-20.027,47.791,35.321,8.698,47.192,2.777,1560.678,1337.166,14.861,0,100,0
4672.625,4672.546,-3.742,-20.028,48.345,36.403,8.691,47.668,2.762,1871.67,1637.727,15.505,0,100,0
4672.75,4672.671,-3.742,-20.028,52.582,41.144,8.687,48.34,2.742,1870.009,1684.368,18.43,0,100,0
4672.875,4672.796,-3.743,-20.029,59.887,49.562,8.687,48.827,2.72,1563.445,1442.445,24.061,0,100,0
4673,4672.921,-3.743,-20.029,68.19,58.613,8.696,49.064,2.706,1227.224,1144.526,30.801,0,100,0
4673.125,4673.046,-3.743,-20.03,74.733,65.204,8.717,48.815,2.709,1035.412,963.029,36.203,0,100,0
4673.25,4673.171,-3.743,-20.03,76.127,66.468,8.745,47.953,2.731,1015.444,940.61,37.289,0,100,0
4673.375,4673.296,-3.743,-20.031,71.323,61.605,8.767,47.667,2.76,1118.335,1035.096,33.199,0,100,0
4673.5,4673.421,-3.743,-20.031,61.487,51.163,8.773,46.724,2.779,1283.705,1198.042,25.199,0,100,0
4673.625,4673.546,-3.744,-20.032,51.104,40.095,8.761,46.133,2.779,1384.009,1319.277,17.768,0,100,0
4673.75,4673.671,-3.744,-20.032,44.733,33.579,8.743,46.146,2.765,1329.19,1305.283,13.842,0,100,0
4673.875,4673.796,-3.744,-20.033,45.007,33.831,8.728,46.621,2.746,1119.847,1135.725,13.988,0,100,0
4674,4673.921,-3.744,-20.033,50.327,39.206,8.724,47.914,2.735,878.102,913.965,17.213,0,100,0
4674.125,4674.046,-3.744,-20.034,57.313,46.77,8.731,48.776,2.736,681.001,720.053,22.128,0,100,0
4674.25,4674.171,-3.744,-20.034,62.066,52.592,8.74,49.418,2.748,548.161,582.113,26.235,0,100,0
4674.375,4674.296,-3.745,-20.035,63.073,54.89,8.746,49.879,2.76,459.922,487.096,27.938,0,100,0
4674.5,4674.421,-3.745,-20.035,61.678,55.108,8.745,50.128,2.766,408.52,429.751,28.102,0,100,0
4674.625,4674.546,-3.745,-20.036,60.995,55.485,8.742,50.112,2.763,394.654,412.213,28.387,0,100,0
4674.75,4674.671,-3.745,-20.036,62.117,56.965,8.744,50.045,2.759,408.974,425.519,29.518,0,100,0
4674.875,4674.796,-3.745,-20.037,63.746,58.324,8.745,49.871,2.758,442.798,462.907,30.574,0,100,0
4675,4674.921,-3.745,-20.037,64.462,58.693,8.735,49.829,2.759,472.69,501.324,30.864,0,100,0
4675.125,4675.046,-3.746,-20.038,65.712,59.342,8.716,50.081,2.758,476.472,513.962,31.377,0,100,0
4675.25,4675.171,-3.746,-20.038,70.293,61.154,8.697,50.546,2.751,448.223,489.477,32.832,0,100,0
4675.375,4675.296,-3.746,-20.039,79.062,63.643,8.687,51.298,2.739,408.555,446.756,34.884,0,100,0
4675.5,4675.421,-3.746,-20.039,88.493,66.412,8.684,51.317,2.732,382.99,414.287,37.241,0,100,0
4675.625,4675.546,-3.746,-20.04,93.594,68.589,8.689,50.876,2.737,393.167,415.366,39.151,0,100,0
4675.75,4675.671,-3.746,-20.04,92.335,69.13,8.702,50.1,2.745,454.639,466.522,39.634,0,100,0
4675.875,4675.796,-3.747,-20.041,86.395,68.729,8.722,49.138,2.765,569.043,571.498,39.276,0,100,0
4676,4675.921,-3.747,-20.041,77.072,65.855,8.741,48.651,2.796,719.082,714.573,36.76,0,100,0
4676.125,4676.046,-3.747,-20.042,65.697,58.641,8.75,47.831,2.826,860.086,851.068,30.823,0,100,0
4676.25,4676.171,-3.747,-20.042,54.331,49.084,8.743,47.324,2.851,963.284,955.419,23.725,0,100,0
4676.375,4676.296,-3.747,-20.043,47.768,42.823,8.725,47.403,2.859,990.177,995.134,19.507,0,100,0
4676.5,4676.421,-3.748,-20.043,47.807,41.966,8.705,48.058,2.85,944.36,967.947,18.954,0,100,0
4676.625,4676.546,-3.748,-20.044,53.601,44.703,8.692,49.062,2.828,849.07,886.869,20.74,0,100,0
4676.75,4676.671,-3.748,-20.044,62.368,48.083,8.686,49.817,2.804,750.914,791.205,23.029,0,100,0
4676.875,4676.796,-3.748,-20.045,71.711,52.04,8.682,50.446,2.786,679.113,715.406,25.833,0,100,0
4677,4676.921,-3.749,-20.045,79.679,56.588,8.674,51.006,2.775,632.373,663.726,29.228,0,100,0
4677.125,4677.046,-3.749,-20.046,83.694,59.551,8.664,51.527,2.77,592.662,620.273,31.544,0,100,0
4677.25,4677.171,-3.749,-20.047,84.394,60.438,8.657,51.992,2.764,549.239,573.61,32.253,0,100,0
4677.375,4677.296,-3.749,-20.047,84.36,61.047,8.654,52.183,2.756,506.257,526.782,32.745,0,100,0
4677.5,4677.421,-3.749,-20.048,85.885,63.215,8.654,52.442,2.744,485.047,500.213,34.526,0,100,0
4677.625,4677.546,-3.75,-20.048,87.574,65.644,8.654,52.4,2.733,505.896,513.223,36.579,0,100,0
4677.75,4677.671,-3.75,-20.049,85.451,64.564,8.654,51.926,2.724,606.876,597.402,35.659,0,100,0
4677.875,4677.796,-3.75,-20.049,78.395,58.479,8.658,51.104,2.717,833.913,794.753,30.696,0,100,0
4678,4677.921,-3.75,-20.05,68.979,49.968,8.662,50.241,2.714,1165.133,1095.463,24.348,0,100,0
4678.125,4678.046,-3.751,-20.05,61.429,43.424,8.663,49.951,2.718,1452.192,1372.533,19.898,0,100,0
4678.25,4678.171,-3.751,-20.051,58.542,41.352,8.655,49.919,2.725,1530.322,1462.434,18.562,0,100,0
4678.375,4678.296,-3.751,-20.051,60.228,43.758,8.642,50.053,2.725,1396.999,1349.593,20.116,0,100,0
4678.5,4678.421,-3.752,-20.052,64.593,49.827,8.632,50.186,2.712,1189.923,1157.369,24.248,0,100,0
4678.625,4678.546,-3.752,-20.053,68.862,56.065,8.63,50.369,2.694,1031.653,1008.245,28.827,0,100,0
4678.75,4678.671,-3.752,-20.053,71.439,59.62,8.635,50.597,2.678,936.984,919.22,31.599,0,100,0
4678.875,4678.796,-3.752,-20.054,72.539,60.855,8.643,50.796,2.669,880.87,867.354,32.59,0,100,0
4679,4678.921,-3.753,-20.054,73.69,61.934,8.649,50.959,2.664,833.7,828.009,33.468,0,100,0
4679.125,4679.046,-3.753,-20.055,75.45,63.384,8.651,51.079,2.662,769.893,775.505,34.667,0,100,0
4679.25,4679.171,-3.753,-20.055,76.953,64.43,8.655,51.105,2.667,686.539,699.88,35.545,0,100,0
4679.375,4679.296,-3.754,-20.056,77.502,64.609,8.662,51.033,2.678,614.294,628.954,35.697,0,100,0
4679.5,4679.421,-3.754,-20.057,76.447,63.451,8.67,50.903,2.694,587.224,600.857,34.723,0,100,0
4679.625,4679.546,-3.754,-20.057,72.877,60.469,8.674,50.868,2.713,602.508,618.172,32.278,0,100,0
4679.75,4679.671,-3.755,-20.058,66.222,55.404,8.671,51.007,2.728,644.446,664.026,28.325,0,100,0
4679.875,4679.796,-3.755,-20.058,57.361,48.567,8.66,51.171,2.73,705.581,729.372,23.365,0,100,0
4680,4679.921,-3.755,-20.059,50.174,42.681,8.646,51.526,2.716,762.924,791.817,19.415,0,100,0
4680.125,4680.046,-3.755,-20.059,46.543,39.571,8.635,51.937,2.685,791.32,824.39,17.44,0,100,0
4680.25,4680.171,-3.756,-20.06,46.073,39.189,8.632,52.204,2.663,777.936,807.438,17.203,0,100,0
4680.375,4680.296,-3.756,-20.061,46.859,39.815,8.635,52.16,2.66,761.15,777.896,17.592,0,100,0
4680.5,4680.421,-3.756,-20.061,49.01,41.47,8.639,51.761,2.674,777.039,775.466,18.637,0,100,0
4680.625,4680.546,-3.757,-20.062,52.927,44.338,8.646,51.059,2.69,840.465,819.415,20.498,0,100,0
4680.75,4680.671,-3.757,-20.062,57.026,47.145,8.658,50.36,2.699,939.459,898.079,22.384,0,100,0
4680.875,4680.796,-3.758,-20.063,59.45,48.665,8.672,50.089,2.706,1065.642,1005.268,23.433,0,100,0
4681,4680.921,-3.758,-20.064,59.764,48.745,8.68,50.072,2.72,1199.945,1128.198,23.489,0,100,0
4681.125,4681.046,-3.758,-20.064,58.632,47.812,8.68,50.221,2.732,1315.172,1242.118,22.842,0,100,0
4681.25,4681.171,-3.759,-20.065,56.519,46.483,8.676,50.376,2.729,1402.846,1334.575,21.933,0,100,0
4681.375,4681.296,-3.759,-20.065,54.161,45.135,8.673,50.671,2.71,1479.189,1417.885,21.027,0,100,0
4681.5,4681.421,-3.759,-20.066,51.929,43.81,8.671,50.98,2.689,1537.145,1489.519,20.151,0,100,0
4681.625,4681.546,-3.76,-20.067,49.409,42.058,8.666,51.224,2.675,1527.622,1504.417,19.013,0,100,0
4681.75,4681.671,-3.76,-20.067,46.887,40.117,8.661,51.335,2.673,1436.458,1436.536,17.781,0,100,0
4681.875,4681.796,-3.761,-20.068,45.693,38.801,8.656,51.408,2.679,1312.926,1323.764,16.963,0,100,0
4682,4681.921,-3.761,-20.068,46.964,38.833,8.655,51.57,2.685,1221.038,1231.63,16.983,0,100,0
4682.125,4682.046,-3.761,-20.069,49.016,39.229,8.658,51.896,2.684,1140.358,1156.417,17.228,0,100,0
4682.25,4682.171,-3.762,-20.07,49.975,39.126,8.667,52.308,2.676,1013.993,1045.489,17.164,0,100,0
4682.375,4682.296,-3.762,-20.07,49.528,38.425,8.673,52.512,2.671,820.658,866.465,16.731,0,100,0
4682.5,4682.421,-3.763,-20.071,50.291,38.856,8.671,52.457,2.675,626.935,676.285,16.997,0,100,0
4682.625,4682.546,-3.763,-20.071,54.009,42.274,8.664,52.339,2.685,496.751,540.305,19.152,0,100,0
4682.75,4682.671,-3.763,-20.072,58.346,46.698,8.665,51.861,2.693,450.548,486.606,22.079,0,100,0
4682.875,4682.796,-3.764,-20.073,58.899,47.963,8.674,51.278,2.697,472.904,502.802,22.946,0,100,0
4683,4682.921,-3.764,-20.073,54.405,44.934,8.682,50.703,2.701,559.978,586.599,20.893,0,100,0
4683.125,4683.046,-3.765,-20.074,49.699,41.461,8.677,50.364,2.711,679.166,709.691,18.631,0,100,0
4683.25,4683.171,-3.765,-20.075,48.849,40.355,8.661,50.664,2.721,776.914,818.501,17.931,0,100,0
4683.375,4683.296,-3.766,-20.075,51.781,41.665,8.642,51.188,2.719,808.469,861.664,18.761,0,100,0
4683.5,4683.421,-3.766,-20.076,54.304,42.842,8.629,51.863,2.702,791.633,847.395,19.519,0,100,0
4683.625,4683.546,-3.766,-20.076,54.05,42.258,8.623,52.488,2.675,778.213,826.407,19.142,0,100,0
4683.75,4683.671,-3.767,-20.077,51.486,39.743,8.622,52.872,2.651,803.853,843.098,17.547,0,100,0
4683.875,4683.796,-3.767,-20.078,49.807,38.076,8.625,53.008,2.628,832.172,870.652,16.517,0,100,0
4684,4683.921,-3.768,-20.078,50.877,39.644,8.628,53.252,2.607,812.862,857.991,17.486,0,100,0
4684.125,4684.046,-3.768,-20.079,54.384,44.201,8.63,53.323,2.591,719.743,769.606,20.408,1,100,0
4684.25,4684.171,-3.769,-20.08,58.32,48.83,8.632,53.325,2.585,600.178,647.127,23.548,0,100,0
4684.375,4684.296,-3.769,-20.08,62.876,53.351,8.634,53.278,2.593,498.461,536.463,26.792,0,100,0
4684.5,4684.421,-3.77,-20.081,68.931,58.951,8.634,53.211,2.608,440.808,469.923,31.068,0,100,0
4684.625,4684.546,-3.77,-20.081,75.166,64.52,8.631,53.271,2.622,420.918,444.149,35.621,0,100,0
4684.75,4684.671,-3.771,-20.082,79.704,68.48,8.626,53.429,2.631,428.119,448.858,39.054,0,100,0
4684.875,4684.796,-3.771,-20.083,82.375,71.078,8.622,53.688,2.633,445.217,464.749,41.398,0,100,0
4685,4684.921,-3.772,-20.083,84.821,73.906,8.618,53.923,2.633,463.72,480.956,44.037,0,100,0
4685.125,4685.046,-3.772,-20.084,87.59,77.41,8.613,53.971,2.633,483.237,496.754,47.435,0,100,0
4685.25,4685.171,-3.773,-20.085,89.62,80.274,8.608,53.962,2.634,507.984,516.839,50.324,0,100,0
4685.375,4685.296,-3.773,-20.085,90.374,81.737,8.604,53.793,2.634,544.972,546.752,51.839,0,100,0
4685.5,4685.421,-3.774,-20.086,89.472,81.498,8.6,53.558,2.632,611.962,600.424,51.589,0,100,0
4685.625,4685.546,-3.774,-20.086,87.645,80.241,8.597,53.352,2.628,712.85,682.908,50.29,0,100,0
4685.75,4685.671,-3.775,-20.087,86.27,79.18,8.597,53.177,2.622,829.596,781.569,49.208,0,100,0
4685.875,4685.796,-3.776,-20.088,86.506,79.395,8.6,52.927,2.618,922.738,863.779,49.426,0,100,0
4686,4685.921,-3.776,-20.088,87.442,80.343,8.603,52.801,2.618,976.041,911.25,50.394,0,100,0
4686.125,4686.046,-3.777,-20.089,87.961,81.099,8.606,52.657,2.619,1010.489,938.067,51.175,0,100,0
4686.25,4686.171,-3.777,-20.09,87.903,81.365,8.607,52.491,2.621,1076.497,988.331,51.451,0,100,0
4686.375,4686.296,-3.778,-20.09,88.428,82.111,8.607,52.365,2.621,1187.159,1078.582,52.23,0,100,0
4686.5,4686.421,-3.778,-20.091,89.61,83.372,8.607,52.287,2.622,1305.862,1180.462,53.564,0,100,0
4686.625,4686.546,-3.779,-20.092,90.125,83.874,8.606,52.271,2.622,1361.232,1231.645,54.101,0,100,0
4686.75,4686.671,-3.779,-20.092,90.444,84.037,8.603,52.206,2.622,1331.152,1209.712,54.276,0,100,0
4686.875,4686.796,-3.78,-20.093,92.607,85.103,8.6,52.168,2.621,1234.204,1128.382,55.429,0,100,0
4687,4686.921,-3.781,-20.093,97.112,87.139,8.597,52.17,2.619,1113.576,1023.137,57.674,0,100,0
4687.125,4687.046,-3.781,-20.094,101.541,89.157,8.595,52.209,2.619,1000.49,920.66,59.956,0,100,0
4687.25,4687.171,-3.782,-20.095,102.793,89.402,8.594,52.402,2.618,921.34,844.815,60.236,0,100,0
4687.375,4687.296,-3.782,-20.095,100.996,87.226,8.593,52.474,2.617,893.393,814.347,57.772,0,100,0
4687.5,4687.421,-3.783,-20.096,98.487,84.328,8.592,52.513,2.617,911.7,828.097,54.589,0,100,0
4687.625,4687.546,-3.784,-20.097,97.096,82.855,8.59,52.493,2.615,956.335,870.168,53.015,0,100,0
4687.75,4687.671,-3.784,-20.097,96.049,82.043,8.587,52.432,2.611,999.999,913.597,52.159,0,100,0
4687.875,4687.796,-3.785,-20.098,94.311,80.702,8.585,52.427,2.605,1034.07,948.778,50.764,0,100,0
4688,4687.921,-3.786,-20.098,91.894,78.696,8.584,52.408,2.596,1051.42,967.86,48.72,0,100,0
4688.125,4688.046,-3.786,-20.099,90.057,77.199,8.586,52.459,2.59,1046.431,966.388,47.226,0,100,0
4688.25,4688.171,-3.787,-20.1,90.133,77.266,8.59,52.521,2.587,1017.076,941.744,47.293,0,100,0
4688.375,4688.296,-3.788,-20.1,92.625,78.953,8.597,52.523,2.591,977.648,905.604,48.979,0,100,0
4688.5,4688.421,-3.788,-20.101,96.347,81.348,8.606,52.486,2.598,948.214,876.89,51.433,0,100,0
4688.625,4688.546,-3.789,-20.102,99.21,83.397,8.615,52.308,2.606,939.072,866.298,53.591,0,100,0
4688.75,4688.671,-3.79,-20.102,99.066,84.115,8.622,52.253,2.61,942.743,867.478,54.36,0,100,0
4688.875,4688.796,-3.79,-20.103,96.949,83.949,8.627,52.213,2.613,942.035,866.261,54.182,0,100,0
4689,4688.921,-3.791,-20.104,95.394,84.25,8.63,52.179,2.617,920.301,850.667,54.505,0,100,0
4689.125,4689.046,-3.792,-20.104,94.651,84.838,8.632,52.095,2.619,875.745,819.742,55.141,0,100,0
4689.25,4689.171,-3.792,-20.105,93.352,85.114,8.632,52.084,2.62,820.628,781.682,55.441,0,100,0
4689.375,4689.296,-3.793,-20.105,90.759,84.289,8.63,52.051,2.616,771.873,749.287,54.547,0,100,0
4689.5,4689.421,-3.794,-20.106,87.957,82.365,8.629,52.332,2.613,721.913,717.064,52.497,0,100,0
4689.625,4689.546,-3.794,-20.107,86.087,80.53,8.631,53.13,2.613,640.349,656.063,50.587,0,100,0
4689.75,4689.671,-3.795,-20.107,86.503,80.704,8.649,54.005,2.622,504.922,536.677,50.766,0,100,0
4689.875,4689.796,-3.796,-20.108,90.146,83.389,8.676,55.29,2.628,355.467,391.607,53.582,0,100,0
4690,4689.921,-3.796,-20.109,96.25,87.692,8.687,55.438,2.641,242.127,271.531,58.294,0,100,0
4690.125,4690.046,-3.797,-20.109,99.591,89.713,8.667,55.177,2.646,194.943,215.133,60.594,0,100,0
4690.25,4690.171,-3.798,-20.11,95.97,86.174,8.631,54.915,2.651,191.626,204.767,56.603,0,100,0
4690.375,4690.296,-3.799,-20.11,85.399,76.408,8.609,54.724,2.651,212.438,218.187,46.448,0,100,0
4690.5,4690.421,-3.799,-20.111,74.201,65.988,8.612,55.158,2.649,233.781,230.058,36.875,0,100,0
4690.625,4690.546,-3.8,-20.112,68.99,61.033,8.626,55.381,2.657,235.657,223.04,32.734,0,100,0
4690.75,4690.671,-3.801,-20.112,73.001,64.136,8.636,56.325,2.677,210.42,192.316,35.297,0,100,0
4690.875,4690.796,-3.802,-20.113,82.46,71.816,8.633,57.318,2.682,176.5,156.645,42.078,0,100,0
4691,4690.921,-3.802,-20.114,90.669,78.734,8.623,57.603,2.678,155.093,134.565,48.758,0,100,0
4691.125,4691.046,-3.803,-20.114,92.317,80.42,8.617,57.198,2.67,160.489,136.478,50.473,0,100,0
4691.25,4691.171,-3.804,-20.115,88.731,77.968,8.619,56.244,2.667,193.647,160.792,47.99,0,100,0
4691.375,4691.296,-3.805,-20.115,83.597,74.242,8.624,55.561,2.664,251.072,204.284,44.356,0,100,0
4691.5,4691.421,-3.806,-20.116,80.397,71.795,8.624,55.338,2.657,321.367,258.243,42.059,0,100,0
4691.625,4691.546,-3.806,-20.117,79.756,71.334,8.622,55.212,2.651,377.989,301.813,41.634,0,100,0
4691.75,4691.671,-3.807,-20.117,80.857,72.448,8.621,55.178,2.648,404.458,321.526,42.665,0,100,0
4691.875,4691.796,-3.808,-20.118,82.254,73.817,8.624,55.215,2.643,398.507,314.617,43.952,0,100,0
4692,4691.921,-3.809,-20.118,82.636,74.19,8.631,55.251,2.641,380.045,296.796,44.307,0,100,0
4692.125,4692.046,-3.81,-20.119,82.622,74.163,8.635,55.283,2.643,364.534,281.295,44.281,0,100,0
4692.25,4692.171,-3.81,-20.12,84.025,75.279,8.632,55.251,2.645,359.058,275.54,45.351,0,100,0
4692.375,4692.296,-3.811,-20.12,86.445,77.286,8.623,55.177,2.647,360.756,278.365,47.312,0,100,0
4692.5,4692.421,-3.812,-20.121,87.71,78.615,8.614,55.146,2.644,365.949,288.201,48.638,0,100,0
4692.625,4692.546,-3.813,-20.121,86.214,78.077,8.61,55.205,2.638,368.836,300.616,48.099,0,100,0
4692.75,4692.671,-3.814,-20.122,83.72,76.787,8.61,55.403,2.63,362.847,308.091,46.82,0,100,0
4692.875,4692.796,-3.815,-20.123,83.066,76.869,8.612,55.638,2.628,342.309,302.59,46.901,0,100,0
4693,4692.921,-3.815,-20.123,85.415,79.673,8.612,55.88,2.63,310.059,284.812,49.709,0,100,0
4693.125,4693.046,-3.816,-20.124,89.696,84.352,8.611,56.127,2.634,273.243,260.819,54.615,0,100,0
4693.25,4693.171,-3.817,-20.124,94.117,88.954,8.611,56.415,2.637,238.018,235.592,59.723,0,100,0
4693.375,4693.296,-3.818,-20.125,98.039,92.836,8.611,56.689,2.639,207.2,211.405,64.263,0,100,0
4693.5,4693.421,-3.819,-20.126,101.398,96.083,8.61,56.965,2.646,178.454,186.992,68.229,0,100,0
4693.625,4693.546,-3.82,-20.126,103.169,97.767,8.61,57.293,2.659,146.003,157.476,70.349,0,100,0
4693.75,4693.671,-3.821,-20.127,103.258,97.791,8.609,57.428,2.675,108.298,121.073,70.379,0,100,0
4693.875,4693.796,-3.822,-20.127,102.824,97.017,8.609,57.379,2.688,70.953,82.463,69.399,0,100,0
4694,4693.921,-3.822,-20.128,103.916,97.237,8.612,57.271,2.695,45.806,54.185,69.677,0,100,0
4694.125,4694.046,-3.823,-20.128,105.549,97.817,8.616,57.522,2.699,33.766,39.337,70.412,0,100,0
4694.25,4694.171,-3.824,-20.129,104.657,95.539,8.637,58.329,2.701,31.015,35.252,67.553,0,100,0
4694.375,4694.296,-3.825,-20.13,99.427,86.797,8.72,59.234,2.698,32.534,36.583,57.293,0,100,0
4694.5,4694.421,-3.826,-20.13,92.84,76.28,8.858,60.083,2.694,36.791,41.555,46.323,0,100,0
4694.625,4694.546,-3.827,-20.131,89.599,70.311,8.96,61.046,2.692,42.709,49.083,40.699,0,100,0
4694.75,4694.671,-3.828,-20.131,90.547,68.468,8.946,61.539,2.692,48.437,56.551,39.043,0,100,0
4694.875,4694.796,-3.829,-20.132,91.911,66.938,8.842,61.675,2.69,54.234,63.368,37.698,0,100,0
4695,4694.921,-3.83,-20.132,89.615,64.536,8.731,60.903,2.682,64.507,73.763,35.635,0,100,0
4695.125,4695.046,-3.831,-20.133,84.53,61.658,8.671,59.161,2.67,82.514,92.068,33.242,0,100,0
4695.25,4695.171,-3.832,-20.134,80.173,59.47,8.647,58.235,2.657,107.362,118.11,31.479,0,100,0
4695.375,4695.296,-3.833,-20.134,80.153,61.049,8.646,57.471,2.646,133.731,146.736,32.747,0,100,0
4695.5,4695.421,-3.834,-20.135,82.902,65.86,8.647,56.934,2.642,156.476,172.417,36.764,0,100,0
4695.625,4695.546,-3.835,-20.135,85.503,70.45,8.639,56.431,2.645,175.685,194.934,40.825,0,100,0
4695.75,4695.671,-3.836,-20.136,86.493,72.333,8.627,56.341,2.652,196.944,219.67,42.558,0,100,0
4695.875,4695.796,-3.837,-20.136,87.523,74.046,8.616,55.843,2.657,223.162,249.454,44.17,0,100,0
4696,4695.921,-3.838,-20.137,89.953,77.315,8.607,55.592,2.656,249.146,278.712,47.341,0,100,0
4696.125,4696.046,-3.839,-20.137,93.012,81.002,8.596,55.619,2.656,262.277,293.936,51.074,0,100,0
4696.25,4696.171,-3.84,-20.138,95.223,83.444,8.586,55.814,2.657,255.707,287.314,53.641,0,100,0
4696.375,4696.296,-3.841,-20.138,96.592,84.701,8.581,56.312,2.658,231.414,260.16,54.993,0,100,0
4696.5,4696.421,-3.842,-20.139,97.776,85.663,8.582,57.152,2.658,201.632,225.071,56.041,0,100,0
4696.625,4696.546,-3.843,-20.139,98.707,86.317,8.584,57.494,2.658,177.825,194.697,56.761,0,100,0
4696.75,4696.671,-3.844,-20.14,98.617,85.775,8.583,57.535,2.66,167.194,177.546,56.164,0,100,0
4696.875,4696.796,-3.845,-20.141,96.752,83.342,8.58,57.235,2.661,168.444,173.555,53.532,0,100,0
4697,4696.921,-3.846,-20.141,94.245,80.16,8.578,56.823,2.66,178.594,179.97,50.207,0,100,0
4697.125,4697.046,-3.847,-20.142,93.557,78.904,8.582,56.758,2.656,195.01,195.519,48.929,0,100,0
4697.25,4697.171,-3.848,-20.142,95.235,80.102,8.589,56.513,2.654,210.161,213.47,50.147,0,100,0
4697.375,4697.296,-3.849,-20.143,97.471,82.106,8.598,56.511,2.657,214.903,223.765,52.225,0,100,0
4697.5,4697.421,-3.85,-20.143,97.693,82.651,8.612,56.681,2.663,202.605,216.153,52.799,0,100,0
4697.625,4697.546,-3.851,-20.144,97.021,82.419,8.627,56.931,2.667,181.547,196.36,52.554,0,100,0
4697.75,4697.671,-3.852,-20.144,97.216,82.719,8.63,57.497,2.668,161.911,174.759,52.871,0,100,0
4697.875,4697.796,-3.853,-20.145,97.374,82.57,8.616,57.645,2.667,149.416,159.308,52.713,0,100,0
4698,4697.921,-3.854,-20.145,95.305,79.439,8.603,57.709,2.665,143.409,150.496,49.471,0,100,0
4698.125,4698.046,-3.855,-20.146,91.901,74.227,8.615,57.68,2.663,144.21,148.481,44.342,0,100,0
4698.25,4698.171,-3.856,-20.146,90.503,71.063,8.656,57.628,2.658,151.456,152.644,41.385,0,100,0
4698.375,4698.296,-3.857,-20.147,91.169,70.324,8.698,57.71,2.653,160.848,159.208,40.71,0,100,0
4698.5,4698.421,-3.859,-20.147,91.658,70.064,8.714,57.729,2.65,166.268,162.714,40.475,0,100,0
4698.625,4698.546,-3.86,-20.147,90.79,69.39,8.702,58.03,2.648,164.69,159.925,39.867,0,100,0
4698.75,4698.671,-3.861,-20.148,89.703,69.102,8.685,58.407,2.645,156.789,151.134,39.609,0,100,0
4698.875,4698.796,-3.862,-20.148,89.392,69.661,8.679,58.582,2.639,144.108,137.868,40.111,0,100,0
4699,4698.921,-3.863,-20.149,89.932,71.104,8.673,58.553,2.631,131.941,125.495,41.422,0,100,0
4699.125,4699.046,-3.864,-20.149,91.856,74.199,8.645,57.514,2.628,126.241,119.74,44.315,0,100,0
4699.25,4699.171,-3.865,-20.15,94.662,78.115,8.597,56.688,2.634,134.577,127.376,48.137,0,100,0
4699.375,4699.296,-3.866,-20.15,95.699,80.416,8.554,55.878,2.647,160.399,151.502,50.469,0,100,0
4699.5,4699.421,-3.868,-20.151,93.41,80.012,8.533,55.223,2.659,204.216,195.344,50.055,0,100,0
4699.625,4699.546,-3.869,-20.151,88.973,77.519,8.531,55.162,2.665,244.645,242.691,47.543,0,100,0
